      Step     Time          Energy         fmax
BFGS:    4 14:54:01       -6.561877        1.5241
BFGS:    5 14:54:01       -6.854157        0.8485
BFGS:    6 14:54:01       -6.943707        0.8188
BFGS:    7 14:54:01       -6.998356        0.8650
BFGS:    8 14:54:01       -7.059623        0.8689
BFGS:    9 14:54:01       -7.127432        0.8011
BFGS:   10 14:54:01       -7.203113        0.9113
BFGS:   11 14:54:01       -7.284318        0.6812
BFGS:   12 14:54:01       -7.304388        0.5760
BFGS:   13 14:54:01       -7.354091        0.4878
BFGS:   14 14:54:01       -7.401208        0.5884
BFGS:   15 14:54:01       -7.433669        0.6388
BFGS:   16 14:54:01       -7.463613        0.5906
BFGS:   17 14:54:01       -7.496226        0.4198
BFGS:   18 14:54:01       -7.530472        0.4440
BFGS:   19 14:54:01       -7.543962        0.4301
BFGS:   20 14:54:01       -7.569044        0.4443
BFGS:   21 14:54:01       -7.622274        0.6778
BFGS:   22 14:54:01       -7.690982        1.0600
BFGS:   23 14:54:01       -7.763715        1.3118
BFGS:   24 14:54:01       -7.841235        1.0444
BFGS:   25 14:54:01       -7.939274        0.8433
BFGS:   26 14:54:01       -8.042774        0.9363
BFGS:   27 14:54:01       -8.140153        1.0045
BFGS:   28 14:54:01       -8.239780        0.9685
BFGS:   29 14:54:01       -8.294868        0.7484
BFGS:   30 14:54:01       -8.341795        0.8272
BFGS:   31 14:54:01       -8.392998        0.7213
BFGS:   32 14:54:01       -8.436238        0.4408
BFGS:   33 14:54:01       -8.475595        0.4322
BFGS:   34 14:54:01       -8.489795        0.4197
BFGS:   35 14:54:01       -8.501108        0.4792
BFGS:   36 14:54:01       -8.523494        0.6011
BFGS:   37 14:54:01       -8.584911        0.5579
BFGS:   38 14:54:01       -8.600760        0.2621
BFGS:   39 14:54:01       -8.609899        0.2631
BFGS:   40 14:54:01       -8.615901        0.2481
BFGS:   41 14:54:01       -8.622127        0.1841
BFGS:   42 14:54:01       -8.628100        0.1127
BFGS:   43 14:54:01       -8.629583        0.1084
BFGS:   44 14:54:01       -8.630177        0.1027
BFGS:   45 14:54:01       -8.631131        0.0865
BFGS:   46 14:54:01       -8.632387        0.0575
BFGS:   47 14:54:01       -8.633466        0.0684
BFGS:   48 14:54:01       -8.634109        0.0765
BFGS:   49 14:54:01       -8.634611        0.0878
BFGS:   50 14:54:01       -8.635339        0.0929
BFGS:   51 14:54:01       -8.636408        0.0807
BFGS:   52 14:54:01       -8.637292        0.0560
BFGS:   53 14:54:01       -8.637623        0.0263
      Step     Time          Energy         fmax
BFGS:    0 14:54:01       19.216395       40.5318
BFGS:    1 14:54:01       -0.854349       12.8327
BFGS:    2 14:54:01       -3.585340        5.0532
BFGS:    3 14:54:01       -4.787111        2.7990
BFGS:    4 14:54:01       -5.285841        1.4044
BFGS:    5 14:54:01       -5.469359        0.9364
BFGS:    6 14:54:01       -5.542227        0.7285
BFGS:    7 14:54:01       -5.584438        0.5493
BFGS:    8 14:54:01       -5.630696        0.6164
BFGS:    9 14:54:01       -5.700998        0.6135
BFGS:   10 14:54:01       -5.780329        0.6300
BFGS:   11 14:54:01       -5.821946        0.5741
BFGS:   12 14:54:01       -5.890101        0.7582
BFGS:   13 14:54:01       -5.927880        0.6718
BFGS:   14 14:54:01       -6.018207        0.5098
BFGS:   15 14:54:01       -6.051335        0.4219
BFGS:   16 14:54:01       -6.068517        0.4308
BFGS:   17 14:54:01       -6.093940        0.4219
BFGS:   18 14:54:01       -6.128809        0.4822
BFGS:   19 14:54:01       -6.160691        0.5068
BFGS:   20 14:54:01       -6.186343        0.6012
BFGS:   21 14:54:01       -6.218931        0.8045
BFGS:   22 14:54:01       -6.274075        0.9416
BFGS:   23 14:54:01       -6.330881        0.6534
BFGS:   24 14:54:01       -6.360850        0.6302
BFGS:   25 14:54:01       -6.380804        0.4613
BFGS:   26 14:54:01       -6.397212        0.3888
BFGS:   27 14:54:01       -6.429348        0.3431
BFGS:   28 14:54:01       -6.448994        0.3900
BFGS:   29 14:54:01       -6.461183        0.3445
BFGS:   30 14:54:01       -6.473757        0.3853
BFGS:   31 14:54:01       -6.494448        0.5901
BFGS:   32 14:54:01       -6.521916        0.8218
BFGS:   33 14:54:01       -6.566089        1.1365
BFGS:   34 14:54:01       -6.606366        1.1133
BFGS:   35 14:54:01       -6.643374        0.7787
BFGS:   36 14:54:01       -6.692130        0.5976
BFGS:   37 14:54:01       -6.716446        0.3393
BFGS:   38 14:54:01       -6.724578        0.3079
BFGS:   39 14:54:01       -6.729648        0.2549
BFGS:   40 14:54:01       -6.735511        0.1997
BFGS:   41 14:54:01       -6.739069        0.1479
BFGS:   42 14:54:01       -6.743050        0.0968
BFGS:   43 14:54:01       -6.743928        0.0979
BFGS:   44 14:54:01       -6.744636        0.0951
BFGS:   45 14:54:01       -6.746097        0.1243
BFGS:   46 14:54:01       -6.748897        0.1618
BFGS:   47 14:54:01       -6.753119        0.1769
BFGS:   48 14:54:01       -6.758022        0.2218
BFGS:   49 14:54:01       -6.763669        0.2357
BFGS:   50 14:54:01       -6.772144        0.3038
BFGS:   51 14:54:01       -6.787896        0.5269
BFGS:   52 14:54:01       -6.817292        0.7619
BFGS:   53 14:54:01       -6.864923        0.7520
BFGS:   54 14:54:01       -6.935101        0.9195
BFGS:   55 14:54:01       -7.015433        1.0394
BFGS:   56 14:54:01       -7.082541        0.8604
BFGS:   57 14:54:01       -7.099784        1.1160
BFGS:   58 14:54:01       -7.185529        0.8663
BFGS:   59 14:54:01       -7.230399        0.8568
BFGS:   60 14:54:01       -7.336257        0.8331
BFGS:   61 14:54:01       -7.462405        1.0805
BFGS:   62 14:54:01       -7.544406        0.5340
BFGS:   63 14:54:01       -7.662410        0.8996
BFGS:   64 14:54:01       -7.704549        0.5278
BFGS:   65 14:54:01       -7.731266        0.5264
BFGS:   66 14:54:01       -7.778178        0.6583
BFGS:   67 14:54:01       -7.812908        0.5284
BFGS:   68 14:54:01       -7.858957        0.4879
BFGS:   69 14:54:01       -7.876633        0.4241
BFGS:   70 14:54:01       -7.890366        0.3865
BFGS:   71 14:54:01       -7.912733        0.3467
BFGS:   72 14:54:01       -7.923530        0.2743
BFGS:   73 14:54:01       -7.938253        0.2795
BFGS:   74 14:54:01       -7.949503        0.3752
BFGS:   75 14:54:01       -7.990321        0.4531
BFGS:   76 14:54:01       -8.060107        0.5809
BFGS:   77 14:54:01       -8.125313        0.8582
BFGS:   78 14:54:01       -8.164661        0.9962
BFGS:   79 14:54:01       -8.203615        0.9245
BFGS:   80 14:54:01       -8.289343        0.6961
BFGS:   81 14:54:01       -8.316215        0.6661
BFGS:   82 14:54:01       -8.339570        1.0522
BFGS:   83 14:54:01       -8.389592        0.4955
BFGS:   84 14:54:01       -8.413450        0.4517
BFGS:   85 14:54:01       -8.467585        0.4217
BFGS:   86 14:54:01       -8.502193        0.5191
BFGS:   87 14:54:01       -8.521899        0.3314
BFGS:   88 14:54:01       -8.546403        0.4066
BFGS:   89 14:54:01       -8.567922        0.3199
BFGS:   90 14:54:01       -8.590211        0.2251
BFGS:   91 14:54:01       -8.595287        0.1410
BFGS:   92 14:54:01       -8.598022        0.1272
BFGS:   93 14:54:01       -8.600197        0.1117
BFGS:   94 14:54:01       -8.603595        0.1402
BFGS:   95 14:54:01       -8.605670        0.1156
BFGS:   96 14:54:01       -8.607850        0.0832
BFGS:   97 14:54:01       -8.609350        0.0850
BFGS:   98 14:54:01       -8.610281        0.0848
BFGS:   99 14:54:01       -8.610892        0.0791
BFGS:  100 14:54:01       -8.611412        0.0686
BFGS:  101 14:54:01       -8.612016        0.0652
BFGS:  102 14:54:01       -8.612798        0.0846
BFGS:  103 14:54:01       -8.613624        0.0774
BFGS:  104 14:54:01       -8.614205        0.0402
      Step     Time          Energy         fmax
BFGS:    0 14:54:01       18.496684       51.4453
BFGS:    1 14:54:01        0.925816       16.3325
BFGS:    2 14:54:01       -2.866430       14.7526
BFGS:    3 14:54:01       -5.989766        4.3937
BFGS:    4 14:54:01       -6.607333        2.2781
BFGS:    5 14:54:01       -6.954977        0.9460
BFGS:    6 14:54:01       -7.034023        0.6252
BFGS:    7 14:54:01       -7.071167        0.6974
BFGS:    8 14:54:01       -7.128452        0.7475
BFGS:    9 14:54:01       -7.243888        0.9121
BFGS:   10 14:54:01       -7.350716        1.1631
BFGS:   11 14:54:01       -7.480961        0.7228
BFGS:   12 14:54:01       -7.551914        0.8912
BFGS:   13 14:54:01       -7.579830        0.8301
BFGS:   14 14:54:01       -7.642127        0.6883
BFGS:   15 14:54:01       -7.654706        0.5185
BFGS:   16 14:54:01       -7.683507        0.4287
BFGS:   17 14:54:01       -7.721827        0.3955
BFGS:   18 14:54:01       -7.748741        0.5066
BFGS:   19 14:54:01       -7.767709        0.5394
BFGS:   20 14:54:01       -7.816365        0.9570
BFGS:   21 14:54:01       -7.863719        1.0034
BFGS:   22 14:54:01       -7.926426        0.6068
BFGS:   23 14:54:01       -7.970941        0.4724
BFGS:   24 14:54:01       -7.989614        0.6252
BFGS:   25 14:54:01       -8.018235        0.5862
BFGS:   26 14:54:01       -8.074749        0.5700
BFGS:   27 14:54:01       -8.138328        0.5038
BFGS:   28 14:54:01       -8.165156        0.3885
BFGS:   29 14:54:01       -8.175589        0.2467
BFGS:   30 14:54:01       -8.178911        0.2220
BFGS:   31 14:54:01       -8.190890        0.1361
BFGS:   32 14:54:01       -8.192828        0.1250
BFGS:   33 14:54:01       -8.195715        0.1330
BFGS:   34 14:54:01       -8.198543        0.1344
BFGS:   35 14:54:01       -8.202313        0.1173
BFGS:   36 14:54:01       -8.204730        0.0820
BFGS:   37 14:54:01       -8.205723        0.0667
BFGS:   38 14:54:01       -8.206077        0.0603
BFGS:   39 14:54:01       -8.206523        0.0593
BFGS:   40 14:54:01       -8.207124        0.0566
BFGS:   41 14:54:01       -8.207618        0.0465
      Step     Time          Energy         fmax
BFGS:    0 14:54:01       19.297764       40.9770
BFGS:    1 14:54:01       -0.171729       11.1098
BFGS:    2 14:54:01       -3.755386        8.6362
BFGS:    3 14:54:01       -5.298594        3.2407
BFGS:    4 14:54:01       -5.911011        1.5921
BFGS:    5 14:54:01       -6.162335        0.8024
BFGS:    6 14:54:01       -6.249656        0.8597
BFGS:    7 14:54:01       -6.308399        0.9188
BFGS:    8 14:54:01       -6.387317        0.9687
BFGS:    9 14:54:01       -6.494277        1.4608
BFGS:   10 14:54:01       -6.615861        1.6447
BFGS:   11 14:54:01       -6.768635        1.0130
BFGS:   12 14:54:01       -6.830372        0.8212
BFGS:   13 14:54:01       -7.019524        0.9073
BFGS:   14 14:54:01       -7.255064        1.0073
BFGS:   15 14:54:01       -7.311637        0.7917
BFGS:   16 14:54:01       -7.384381        0.6670
BFGS:   17 14:54:01       -7.481600        1.1950
BFGS:   18 14:54:01       -7.502775        1.1220
BFGS:   19 14:54:01       -7.572630        0.6839
BFGS:   20 14:54:01       -7.616002        0.8399
BFGS:   21 14:54:01       -7.699432        1.2594
BFGS:   22 14:54:01       -7.757908        0.6949
BFGS:   23 14:54:01       -7.825710        0.4209
BFGS:   24 14:54:01       -7.847704        0.4773
BFGS:   25 14:54:01       -7.873582        0.5521
BFGS:   26 14:54:01       -7.910735        0.5930
BFGS:   27 14:54:01       -7.958297        0.6184
BFGS:   28 14:54:01       -8.027156        0.6231
BFGS:   29 14:54:01       -8.080826        0.7001
BFGS:   30 14:54:01       -8.121842        0.5687
BFGS:   31 14:54:01       -8.170390        0.5238
BFGS:   32 14:54:01       -8.217649        0.3773
BFGS:   33 14:54:01       -8.234690        0.3689
BFGS:   34 14:54:01       -8.244024        0.4600
BFGS:   35 14:54:01       -8.257000        0.3743
BFGS:   36 14:54:01       -8.283563        0.2978
BFGS:   37 14:54:01       -8.297233        0.3729
BFGS:   38 14:54:01       -8.316371        0.4581
BFGS:   39 14:54:01       -8.336103        0.4726
BFGS:   40 14:54:01       -8.353341        0.3545
BFGS:   41 14:54:01       -8.367786        0.2380
BFGS:   42 14:54:01       -8.377837        0.1942
BFGS:   43 14:54:01       -8.380216        0.1479
BFGS:   44 14:54:01       -8.382308        0.1210
BFGS:   45 14:54:01       -8.383640        0.1153
BFGS:   46 14:54:01       -8.384648        0.0889
BFGS:   47 14:54:01       -8.385459        0.1113
BFGS:   48 14:54:01       -8.386792        0.1331
BFGS:   49 14:54:01       -8.388895        0.1382
BFGS:   50 14:54:01       -8.391871        0.1297
BFGS:   51 14:54:01       -8.395348        0.1538
BFGS:   52 14:54:01       -8.400311        0.1669
BFGS:   53 14:54:01       -8.433945        0.3643
BFGS:   54 14:54:01       -8.516515        0.5022
BFGS:   55 14:54:01       -8.395359        2.0419
BFGS:   56 14:54:01       -8.538435        0.5615
BFGS:   57 14:54:01       -8.549976        0.4817
BFGS:   58 14:54:02       -8.575026        0.3597
BFGS:   59 14:54:02       -8.603856        0.4504
BFGS:   60 14:54:02       -8.616595        0.2568
BFGS:   61 14:54:02       -8.625150        0.1604
BFGS:   62 14:54:02       -8.630181        0.1647
BFGS:   63 14:54:02       -8.632527        0.1749
BFGS:   64 14:54:02       -8.636524        0.1694
BFGS:   65 14:54:02       -8.640396        0.2012
BFGS:   66 14:54:02       -8.646181        0.2410
BFGS:   67 14:54:02       -8.654668        0.2919
BFGS:   68 14:54:02       -8.673584        0.5320
BFGS:   69 14:54:02       -8.695140        1.0431
BFGS:   70 14:54:02       -8.730096        0.6278
BFGS:   71 14:54:02       -8.770679        0.5822
BFGS:   72 14:54:02       -8.806949        0.4612
BFGS:   73 14:54:02       -8.844185        0.6704
BFGS:   74 14:54:02       -8.861125        0.5100
BFGS:   75 14:54:02       -8.881740        0.2372
BFGS:   76 14:54:02       -8.888177        0.2329
BFGS:   77 14:54:02       -8.898748        0.1689
BFGS:   78 14:54:02       -8.902161        0.1484
BFGS:   79 14:54:02       -8.906779        0.1307
BFGS:   80 14:54:02       -8.909131        0.1374
BFGS:   81 14:54:02       -8.912292        0.1347
BFGS:   82 14:54:02       -8.916547        0.1226
BFGS:   83 14:54:02       -8.926758        0.1695
BFGS:   84 14:54:02       -8.943751        0.1813
BFGS:   85 14:54:02       -8.955033        0.6907
BFGS:   86 14:54:02       -8.911337        1.0662
BFGS:   87 14:54:02       -9.000281        0.2992
BFGS:   88 14:54:02       -9.006772        0.2856
BFGS:   89 14:54:02       -9.013306        0.3177
BFGS:   90 14:54:02       -9.016269        0.3393
BFGS:   91 14:54:02       -9.019871        0.3440
BFGS:   92 14:54:02       -9.021894        0.3135
BFGS:   93 14:54:02       -9.023298        0.2882
BFGS:   94 14:54:02       -9.024147        0.2970
BFGS:   95 14:54:02       -9.024942        0.2925
BFGS:   96 14:54:02       -9.025965        0.2810
BFGS:   97 14:54:02       -9.027942        0.2814
BFGS:   98 14:54:02       -9.031722        0.2920
BFGS:   99 14:54:02       -9.037656        0.3189
BFGS:  100 14:54:02       -9.043492        0.3494
BFGS:  101 14:54:02       -9.047157        0.3464
BFGS:  102 14:54:02       -9.049591        0.3064
BFGS:  103 14:54:02       -9.052724        0.2557
BFGS:  104 14:54:02       -9.057976        0.2436
BFGS:  105 14:54:02       -9.064075        0.1745
BFGS:  106 14:54:02       -9.067992        0.0887
BFGS:  107 14:54:02       -9.069438        0.0644
BFGS:  108 14:54:02       -9.069839        0.0569
BFGS:  109 14:54:02       -9.070104        0.0559
BFGS:  110 14:54:02       -9.070402        0.0402
      Step     Time          Energy         fmax
BFGS:    0 14:54:02       17.100702       35.1659
BFGS:    1 14:54:02        0.447916       11.0807
BFGS:    2 14:54:02       -3.042382        6.0757
BFGS:    3 14:54:02       -4.642647        2.8057
BFGS:    4 14:54:02       -5.248629        1.2177
BFGS:    5 14:54:02       -5.429934        0.6321
BFGS:    6 14:54:02       -5.469557        0.6232
BFGS:    7 14:54:02       -5.504815        0.7620
BFGS:    8 14:54:02       -5.619674        1.1553
BFGS:    9 14:54:02       -5.840390        1.3487
BFGS:   10 14:54:02       -5.950420        1.0399
BFGS:   11 14:54:02       -6.039231        0.9471
BFGS:   12 14:54:02       -6.250900        0.7800
BFGS:   13 14:54:02       -6.342313        0.8973
BFGS:   14 14:54:02       -6.384036        1.0720
BFGS:   15 14:54:02       -6.430374        0.7774
BFGS:   16 14:54:02       -6.495967        0.5555
BFGS:   17 14:54:02       -6.596292        0.6112
BFGS:   18 14:54:02       -6.652959        0.7028
BFGS:   19 14:54:02       -6.757575        1.3861
BFGS:   20 14:54:02       -6.861633        1.3614
BFGS:   21 14:54:02       -6.992331        0.8468
BFGS:   22 14:54:02       -7.096091        0.5299
BFGS:   23 14:54:02       -7.125292        0.6104
BFGS:   24 14:54:02       -7.172351        0.9052
BFGS:   25 14:54:02       -7.217515        0.6644
BFGS:   26 14:54:02       -7.246906        0.3997
BFGS:   27 14:54:02       -7.269905        0.4112
BFGS:   28 14:54:02       -7.278079        0.3869
BFGS:   29 14:54:02       -7.301201        0.3180
BFGS:   30 14:54:02       -7.316175        0.3169
BFGS:   31 14:54:02       -7.331371        0.3918
BFGS:   32 14:54:02       -7.343153        0.4215
BFGS:   33 14:54:02       -7.362613        0.4548
BFGS:   34 14:54:02       -7.389333        0.4875
BFGS:   35 14:54:02       -7.413151        0.4754
BFGS:   36 14:54:02       -7.434778        0.5675
BFGS:   37 14:54:02       -7.459418        0.6458
BFGS:   38 14:54:02       -7.518591        0.8174
BFGS:   39 14:54:02       -7.567543        1.2912
BFGS:   40 14:54:02       -7.621360        1.3985
BFGS:   41 14:54:02       -7.716681        1.2972
BFGS:   42 14:54:02       -7.860803        1.3265
BFGS:   43 14:54:02       -8.026402        0.9422
BFGS:   44 14:54:02       -8.072602        0.4545
BFGS:   45 14:54:02       -8.052638        0.6337
BFGS:   46 14:54:02       -8.122492        0.4401
BFGS:   47 14:54:02       -8.135744        0.4034
BFGS:   48 14:54:02       -8.156323        0.3197
BFGS:   49 14:54:02       -8.176725        0.2564
BFGS:   50 14:54:02       -8.189838        0.1842
BFGS:   51 14:54:02       -8.196060        0.1691
BFGS:   52 14:54:02       -8.198494        0.1769
BFGS:   53 14:54:02       -8.202102        0.1625
BFGS:   54 14:54:02       -8.205587        0.1334
BFGS:   55 14:54:02       -8.208503        0.1499
BFGS:   56 14:54:02       -8.210137        0.1653
BFGS:   57 14:54:02       -8.211895        0.1728
BFGS:   58 14:54:02       -8.215448        0.1794
BFGS:   59 14:54:02       -8.224477        0.2988
BFGS:   60 14:54:02       -8.251583        0.5578
BFGS:   61 14:54:02       -8.281271        0.7445
BFGS:   62 14:54:02       -8.314576        0.8056
BFGS:   63 14:54:02       -8.340567        0.8748
BFGS:   64 14:54:02       -8.358023        0.9653
BFGS:   65 14:54:02       -8.369735        0.9401
BFGS:   66 14:54:02       -8.385893        0.9260
BFGS:   67 14:54:02       -8.407827        0.8612
BFGS:   68 14:54:02       -8.432556        0.7636
BFGS:   69 14:54:02       -8.458833        0.7031
BFGS:   70 14:54:02       -8.466398        0.6833
BFGS:   71 14:54:02       -8.473471        0.6943
BFGS:   72 14:54:02       -8.491046        0.6779
BFGS:   73 14:54:02       -8.508915        0.6730
BFGS:   74 14:54:02       -8.540466        0.6227
BFGS:   75 14:54:02       -8.592557        0.7812
BFGS:   76 14:54:02       -8.657882        0.8726
BFGS:   77 14:54:02       -8.711636        0.5807
BFGS:   78 14:54:02       -8.754606        0.6436
BFGS:   79 14:54:02       -8.786911        0.7229
BFGS:   80 14:54:02       -8.830749        0.5860
BFGS:   81 14:54:02       -8.859597        0.4653
BFGS:   82 14:54:02       -8.902541        0.5774
BFGS:   83 14:54:02       -8.935962        0.6013
BFGS:   84 14:54:02       -8.987753        0.5387
BFGS:   85 14:54:02       -9.014600        0.5332
BFGS:   86 14:54:02       -9.040684        0.6007
BFGS:   87 14:54:02       -9.067232        0.3390
BFGS:   88 14:54:02       -9.084368        0.2339
BFGS:   89 14:54:02       -9.089662        0.1803
BFGS:   90 14:54:02       -9.091401        0.1512
BFGS:   91 14:54:02       -9.093566        0.1204
BFGS:   92 14:54:02       -9.094957        0.0873
BFGS:   93 14:54:02       -9.095900        0.0593
BFGS:   94 14:54:02       -9.096144        0.0475
      Step     Time          Energy         fmax
BFGS:    0 14:54:02       20.003527       38.3915
BFGS:    1 14:54:02        0.331212       12.9164
BFGS:    2 14:54:02       -3.391854        6.7687
BFGS:    3 14:54:02       -5.257353        3.4619
BFGS:    4 14:54:02       -5.928350        1.4984
BFGS:    5 14:54:02       -6.159249        0.5819
BFGS:    6 14:54:02       -6.210714        0.5084
BFGS:    7 14:54:02       -6.229497        0.5470
BFGS:    8 14:54:02       -6.255138        0.6066
BFGS:    9 14:54:02       -6.312702        0.7289
BFGS:   10 14:54:02       -6.425318        0.8395
BFGS:   11 14:54:02       -6.437134        1.3502
BFGS:   12 14:54:02       -6.547378        0.7039
BFGS:   13 14:54:02       -6.625455        0.6336
BFGS:   14 14:54:02       -6.696404        0.7261
BFGS:   15 14:54:02       -6.760517        0.6267
BFGS:   16 14:54:02       -6.836324        0.7411
BFGS:   17 14:54:02       -6.883884        0.4896
BFGS:   18 14:54:02       -6.905647        0.4624
BFGS:   19 14:54:02       -6.937414        0.5127
BFGS:   20 14:54:02       -6.968364        0.5138
BFGS:   21 14:54:02       -7.006077        0.5878
BFGS:   22 14:54:02       -7.048710        0.9313
BFGS:   23 14:54:02       -7.103665        1.3460
BFGS:   24 14:54:02       -7.207391        1.9227
BFGS:   25 14:54:02       -7.250925        1.9332
BFGS:   26 14:54:02       -7.408445        1.0205
BFGS:   27 14:54:02       -7.498379        0.6537
BFGS:   28 14:54:02       -7.533757        0.4668
BFGS:   29 14:54:02       -7.549580        0.3738
BFGS:   30 14:54:02       -7.572862        0.3387
BFGS:   31 14:54:02       -7.586427        0.3506
BFGS:   32 14:54:02       -7.604459        0.5230
BFGS:   33 14:54:02       -7.650859        0.9029
BFGS:   34 14:54:02       -7.791066        1.8595
BFGS:   35 14:54:02       -7.691457        2.5470
BFGS:   36 14:54:02       -7.939620        1.5226
BFGS:   37 14:54:02       -8.038313        1.0884
BFGS:   38 14:54:02       -8.241861        0.8492
BFGS:   39 14:54:02       -8.282558        0.6592
BFGS:   40 14:54:02       -8.351195        0.6728
BFGS:   41 14:54:02       -8.385078        0.6767
BFGS:   42 14:54:02       -8.435046        0.6304
BFGS:   43 14:54:02       -8.483966        0.7101
BFGS:   44 14:54:02       -8.536107        0.8471
BFGS:   45 14:54:02       -8.622797        1.2227
BFGS:   46 14:54:02       -8.615177        2.1591
BFGS:   47 14:54:02       -8.796482        0.8906
BFGS:   48 14:54:02       -8.883760        0.6065
BFGS:   49 14:54:02       -8.938519        0.6678
BFGS:   50 14:54:02       -8.945829        0.7688
BFGS:   51 14:54:02       -8.974281        0.4064
BFGS:   52 14:54:02       -8.994123        0.3451
BFGS:   53 14:54:02       -9.042567        0.4143
BFGS:   54 14:54:02       -9.052757        0.3809
BFGS:   55 14:54:02       -9.069714        0.3058
BFGS:   56 14:54:02       -9.078603        0.2785
BFGS:   57 14:54:02       -9.090648        0.1598
BFGS:   58 14:54:02       -9.093813        0.1025
BFGS:   59 14:54:02       -9.095053        0.0807
BFGS:   60 14:54:02       -9.095586        0.0773
BFGS:   61 14:54:02       -9.096261        0.0671
BFGS:   62 14:54:02       -9.096628        0.0471
      Step     Time          Energy         fmax
