       Step     Time          Energy         fmax
GPMin:   13 16:27:24       -5.687854        0.0793
GPMin:   14 16:27:29       -5.709832        0.0433
GPMin:   15 16:27:33       -5.717906        0.0263
GPMin:   16 16:27:37       -5.719639        0.0209
GPMin:   17 16:27:41       -5.722654        0.0212
GPMin:   18 16:27:45       -5.725034        0.0171
       Step     Time          Energy         fmax
GPMin:    0 16:27:52       -5.569096        0.3285
GPMin:    1 16:27:58       -5.725511        0.2301
GPMin:    2 16:28:03       -5.810654        0.1616
GPMin:    3 16:28:07       -5.859781        0.0657
GPMin:    4 16:28:12       -5.869131        0.0271
GPMin:    5 16:28:15       -5.871109        0.0212
GPMin:    6 16:28:19       -5.872464        0.0138
       Step     Time          Energy         fmax
GPMin:    0 16:28:27       -5.267396        0.2050
GPMin:    1 16:28:32       -5.369066        0.1772
GPMin:    2 16:28:36       -5.442271        0.1163
GPMin:    3 16:28:41       -5.485273        0.0886
GPMin:    4 16:28:46       -5.508541        0.0812
GPMin:    5 16:28:50       -5.543674        0.0822
GPMin:    6 16:28:55       -5.588867        0.0917
GPMin:    7 16:28:59       -5.635145        0.0831
GPMin:    8 16:29:04       -5.664442        0.0662
GPMin:    9 16:29:13       -5.672962        0.0743
GPMin:   10 16:29:23       -5.686050        0.0514
GPMin:   11 16:29:33       -5.690511        0.0693
GPMin:   12 16:29:42       -5.706535        0.0728
GPMin:   13 16:29:47       -5.714285        0.0888
GPMin:   14 16:29:52       -5.726168        0.0900
GPMin:   15 16:29:56       -5.734889        0.0599
GPMin:   16 16:30:01       -5.744314        0.0440
GPMin:   17 16:30:05       -5.755215        0.0462
GPMin:   18 16:30:09       -5.767237        0.0551
GPMin:   19 16:30:14       -5.783580        0.0736
GPMin:   20 16:30:19       -5.805703        0.0753
GPMin:   21 16:30:23       -5.832552        0.0773
GPMin:   22 16:30:28       -5.856242        0.0623
GPMin:   23 16:30:33       -5.867129        0.0343
GPMin:   24 16:30:37       -5.870007        0.0238
GPMin:   25 16:30:41       -5.871617        0.0208
GPMin:   26 16:30:46       -5.873273        0.0143
       Step     Time          Energy         fmax
GPMin:    0 16:30:54       -5.382800        0.4627
GPMin:    1 16:31:00       -5.506028        0.1686
GPMin:    2 16:31:06       -5.545315        0.0794
GPMin:    3 16:31:11       -5.575527        0.0927
GPMin:    4 16:31:17       -5.622761        0.0955
GPMin:    5 16:31:22       -5.664723        0.0852
GPMin:    6 16:31:27       -5.686511        0.0938
GPMin:    7 16:31:31       -5.707405        0.1038
GPMin:    8 16:31:37       -5.740136        0.1204
GPMin:    9 16:31:42       -5.786693        0.1350
GPMin:   10 16:31:48       -5.831463        0.1128
GPMin:   11 16:31:54       -5.859653        0.0589
GPMin:   12 16:31:59       -5.868079        0.0393
GPMin:   13 16:32:04       -5.870651        0.0222
GPMin:   14 16:32:09       -5.872101        0.0157
       Step     Time          Energy         fmax
GPMin:    0 16:32:18       -5.569096        0.3286
GPMin:    1 16:32:24       -5.725490        0.2301
GPMin:    2 16:32:30       -5.810639        0.1616
GPMin:    3 16:32:36       -5.859782        0.0657
GPMin:    4 16:32:41       -5.869131        0.0271
GPMin:    5 16:32:46       -5.871109        0.0212
GPMin:    6 16:32:50       -5.872463        0.0138
       Step     Time          Energy         fmax
GPMin:    0 16:32:59       -5.499456        0.4515
GPMin:    1 16:33:06       -5.630037        0.0871
GPMin:    2 16:33:10       -5.650616        0.0962
GPMin:    3 16:33:17       -5.673721        0.0689
GPMin:    4 16:33:23       -5.688183        0.0644
GPMin:    5 16:33:29       -5.704977        0.1284
GPMin:    6 16:33:35       -5.732183        0.0904
GPMin:    7 16:33:40       -5.745634        0.0667
GPMin:    8 16:33:46       -5.760894        0.0554
GPMin:    9 16:33:51       -5.775143        0.0575
GPMin:   10 16:33:57       -5.793947        0.0632
GPMin:   11 16:34:02       -5.819731        0.0743
GPMin:   12 16:34:08       -5.847816        0.0688
GPMin:   13 16:34:13       -5.863721        0.0409
GPMin:   14 16:34:18       -5.868788        0.0243
GPMin:   15 16:34:23       -5.871066        0.0199
       Step     Time          Energy         fmax
GPMin:    0 16:34:32       -5.079227        0.2251
GPMin:    1 16:34:38       -5.191269        0.1804
GPMin:    2 16:34:45       -5.277962        0.1494
GPMin:    3 16:34:51       -5.335621        0.0887
GPMin:    4 16:34:56       -5.365839        0.0741
GPMin:    5 16:35:02       -5.393009        0.0884
GPMin:    6 16:35:08       -5.419860        0.0645
GPMin:    7 16:35:13       -5.442164        0.0632
GPMin:    8 16:35:19       -5.461492        0.0548
GPMin:    9 16:35:24       -5.476251        0.0480
GPMin:   10 16:35:30       -5.485539        0.0359
GPMin:   11 16:35:35       -5.489334        0.0375
GPMin:   12 16:35:40       -5.492185        0.0197
       Step     Time          Energy         fmax
GPMin:    0 16:35:49       -5.185770        0.5943
GPMin:    1 16:35:56       -5.362073        0.1289
GPMin:    2 16:36:02       -5.412414        0.1135
GPMin:    3 16:36:08       -5.450562        0.1190
GPMin:    4 16:36:14       -5.497681        0.1284
GPMin:    5 16:36:20       -5.544089        0.1215
GPMin:    6 16:36:26       -5.574618        0.1000
GPMin:    7 16:36:32       -5.604862        0.0714
GPMin:    8 16:36:37       -5.613533        0.0695
GPMin:    9 16:36:43       -5.638682        0.0734
GPMin:   10 16:36:49       -5.674342        0.0711
GPMin:   11 16:36:55       -5.706224        0.0694
GPMin:   12 16:37:01       -5.734426        0.0732
GPMin:   13 16:37:06       -5.759616        0.0720
GPMin:   14 16:37:12       -5.790755        0.0793
GPMin:   15 16:37:18       -5.822138        0.0793
GPMin:   16 16:37:24       -5.845577        0.0687
GPMin:   17 16:37:29       -5.859830        0.0496
GPMin:   18 16:37:35       -5.866813        0.0329
GPMin:   19 16:37:40       -5.870034        0.0246
GPMin:   20 16:37:45       -5.872341        0.0186
       Step     Time          Energy         fmax
GPMin:    0 16:37:55       -5.540346        0.2131
GPMin:    1 16:38:01       -5.647716        0.1288
GPMin:    2 16:38:08       -5.691735        0.0773
GPMin:    3 16:38:13       -5.716349        0.0522
GPMin:    4 16:38:19       -5.728641        0.0391
GPMin:    5 16:38:24       -5.735608        0.0348
GPMin:    6 16:38:30       -5.745765        0.0426
GPMin:    7 16:38:36       -5.760567        0.0487
GPMin:    8 16:38:41       -5.781035        0.0566
GPMin:    9 16:38:47       -5.806762        0.0704
GPMin:   10 16:38:53       -5.837330        0.0735
GPMin:   11 16:38:59       -5.860227        0.0509
GPMin:   12 16:39:04       -5.868501        0.0266
GPMin:   13 16:39:09       -5.871048        0.0215
GPMin:   14 16:39:14       -5.873065        0.0152
       Step     Time          Energy         fmax
GPMin:    0 16:39:25       -4.987175        0.4058
GPMin:    1 16:39:33       -5.159330        0.1769
GPMin:    2 16:39:40       -5.236674        0.2021
GPMin:    3 16:39:47       -5.300045        0.1897
GPMin:    4 16:39:53       -5.360445        0.1724
GPMin:    5 16:39:59       -5.413929        0.1097
GPMin:    6 16:40:06       -5.441170        0.0738
GPMin:    7 16:40:11       -5.462314        0.0899
GPMin:    8 16:40:17       -5.486906        0.0605
GPMin:    9 16:40:23       -5.515130        0.0675
GPMin:   10 16:40:28       -5.544509        0.0890
GPMin:   11 16:40:33       -5.573189        0.0980
GPMin:   12 16:40:39       -5.606167        0.0955
GPMin:   13 16:40:46       -5.641001        0.0923
GPMin:   14 16:40:52       -5.671002        0.0919
GPMin:   15 16:41:05       -5.677153        0.0840
GPMin:   16 16:41:17       -5.683362        0.0547
GPMin:   17 16:41:23       -5.686627        0.0219
GPMin:   18 16:41:28       -5.687329        0.0185
       Step     Time          Energy         fmax
GPMin:    0 16:41:39       -5.078318        0.4254
GPMin:    1 16:41:46       -5.303439        0.3787
GPMin:    2 16:41:52       -5.442222        0.2929
GPMin:    3 16:41:59       -5.524642        0.2074
GPMin:    4 16:42:04       -5.567636        0.1503
GPMin:    5 16:42:10       -5.592089        0.1082
GPMin:    6 16:42:15       -5.604845        0.0945
GPMin:    7 16:42:21       -5.623739        0.0994
GPMin:    8 16:42:27       -5.646037        0.0887
GPMin:    9 16:42:33       -5.666566        0.0853
GPMin:   10 16:42:38       -5.687750        0.0820
GPMin:   11 16:42:44       -5.714172        0.0774
GPMin:   12 16:42:50       -5.731005        0.0602
GPMin:   13 16:42:55       -5.743379        0.0473
GPMin:   14 16:43:01       -5.750566        0.0483
GPMin:   15 16:43:06       -5.757907        0.0471
GPMin:   16 16:43:11       -5.767671        0.0496
GPMin:   17 16:43:17       -5.779673        0.0562
GPMin:   18 16:43:23       -5.796950        0.0650
GPMin:   19 16:43:28       -5.819331        0.0714
GPMin:   20 16:43:34       -5.842845        0.0663
GPMin:   21 16:43:40       -5.861855        0.0482
GPMin:   22 16:43:45       -5.868168        0.0319
GPMin:   23 16:43:50       -5.869888        0.0255
GPMin:   24 16:43:55       -5.871888        0.0239
GPMin:   25 16:44:00       -5.872803        0.0186
       Step     Time          Energy         fmax
GPMin:    0 16:44:10       -5.063038        0.7005
GPMin:    1 16:44:17       -5.322541        0.1434
GPMin:    2 16:44:25       -5.366366        0.1613
GPMin:    3 16:44:31       -5.407454        0.1339
GPMin:    4 16:44:37       -5.432423        0.0937
GPMin:    5 16:44:42       -5.449053        0.0637
GPMin:    6 16:44:48       -5.461152        0.0439
GPMin:    7 16:44:53       -5.470613        0.0481
GPMin:    8 16:44:58       -5.479311        0.0373
GPMin:    9 16:45:03       -5.485142        0.0327
GPMin:   10 16:45:08       -5.492596        0.0377
GPMin:   11 16:45:14       -5.501608        0.0407
GPMin:   12 16:45:19       -5.512480        0.0380
GPMin:   13 16:45:25       -5.521721        0.0296
GPMin:   14 16:45:30       -5.525726        0.0220
GPMin:   15 16:45:35       -5.528329        0.0280
GPMin:   16 16:45:40       -5.532129        0.0333
GPMin:   17 16:45:45       -5.538177        0.0332
GPMin:   18 16:45:51       -5.547881        0.0389
GPMin:   19 16:45:57       -5.558881        0.0469
GPMin:   20 16:46:03       -5.576148        0.0601
GPMin:   21 16:46:08       -5.596321        0.0712
GPMin:   22 16:46:14       -5.621229        0.0764
GPMin:   23 16:46:21       -5.649566        0.0762
GPMin:   24 16:46:26       -5.674697        0.0634
GPMin:   25 16:46:32       -5.690074        0.0541
GPMin:   26 16:46:38       -5.699295        0.0440
GPMin:   27 16:46:43       -5.704185        0.0343
GPMin:   28 16:46:48       -5.708337        0.0207
GPMin:   29 16:46:53       -5.709611        0.0213
GPMin:   30 16:46:58       -5.711544        0.0219
GPMin:   31 16:47:03       -5.713523        0.0274
GPMin:   32 16:47:08       -5.717799        0.0274
GPMin:   33 16:47:14       -5.724178        0.0347
GPMin:   34 16:47:19       -5.733828        0.0569
GPMin:   35 16:47:25       -5.743866        0.0988
GPMin:   36 16:47:30       -5.757061        0.0877
GPMin:   37 16:47:35       -5.771565        0.1043
GPMin:   38 16:47:41       -5.788800        0.1000
GPMin:   39 16:47:47       -5.806928        0.0799
GPMin:   40 16:47:53       -5.826363        0.0769
GPMin:   41 16:47:58       -5.843518        0.0610
GPMin:   42 16:48:04       -5.856561        0.0556
GPMin:   43 16:48:09       -5.865488        0.0458
GPMin:   44 16:48:14       -5.869590        0.0356
GPMin:   45 16:48:19       -5.871722        0.0254
GPMin:   46 16:48:24       -5.872751        0.0180
       Step     Time          Energy         fmax
GPMin:    0 16:48:33       -5.293845        0.2190
GPMin:    1 16:48:39       -5.393031        0.1278
GPMin:    2 16:48:44       -5.436044        0.1195
GPMin:    3 16:48:49       -5.469340        0.0752
GPMin:    4 16:48:55       -5.480657        0.0261
GPMin:    5 16:49:00       -5.484499        0.0294
GPMin:    6 16:49:05       -5.493848        0.0402
GPMin:    7 16:49:12       -5.507328        0.0484
GPMin:    8 16:49:18       -5.522144        0.0357
GPMin:    9 16:49:24       -5.531447        0.0241
GPMin:   10 16:49:30       -5.533338        0.0136
       Step     Time          Energy         fmax
GPMin:    0 16:49:39       -5.569096        0.3286
GPMin:    1 16:49:46       -5.725494        0.2301
GPMin:    2 16:49:53       -5.810639        0.1616
GPMin:    3 16:49:58       -5.859783        0.0657
GPMin:    4 16:50:04       -5.869132        0.0271
GPMin:    5 16:50:09       -5.871109        0.0212
GPMin:    6 16:50:13       -5.872463        0.0138
       Step     Time          Energy         fmax
GPMin:    0 16:50:23       -4.947434        0.6432
GPMin:    1 16:50:29       -5.240075        0.1780
GPMin:    2 16:50:35       -5.291345        0.1403
GPMin:    3 16:50:41       -5.313915        0.1398
GPMin:    4 16:50:46       -5.367678        0.1292
GPMin:    5 16:50:52       -5.429242        0.1448
GPMin:    6 16:50:58       -5.505424        0.1683
GPMin:    7 16:51:03       -5.582403        0.1733
GPMin:    8 16:51:08       -5.645988        0.1381
GPMin:    9 16:51:14       -5.680927        0.0713
GPMin:   10 16:51:19       -5.692853        0.0771
GPMin:   11 16:51:24       -5.706606        0.0638
GPMin:   12 16:51:30       -5.716808        0.0514
GPMin:   13 16:51:35       -5.720864        0.0323
GPMin:   14 16:51:40       -5.723070        0.0292
GPMin:   15 16:51:45       -5.725175        0.0232
GPMin:   16 16:51:49       -5.726747        0.0195
       Step     Time          Energy         fmax
GPMin:    0 16:51:59       -5.380465        0.6689
GPMin:    1 16:52:05       -5.571195        0.1274
GPMin:    2 16:52:12       -5.602515        0.1404
GPMin:    3 16:52:18       -5.641507        0.0806
GPMin:    4 16:52:24       -5.657298        0.0785
GPMin:    5 16:52:29       -5.677102        0.0754
GPMin:    6 16:52:36       -5.701315        0.0616
GPMin:    7 16:52:41       -5.726184        0.0514
GPMin:    8 16:52:47       -5.739768        0.0536
GPMin:    9 16:52:52       -5.750304        0.0456
GPMin:   10 16:52:57       -5.760082        0.0431
GPMin:   11 16:53:02       -5.771780        0.0641
GPMin:   12 16:53:08       -5.792076        0.0698
GPMin:   13 16:53:13       -5.815979        0.0701
GPMin:   14 16:53:19       -5.843092        0.0684
GPMin:   15 16:53:25       -5.861512        0.0461
GPMin:   16 16:53:30       -5.868307        0.0289
GPMin:   17 16:53:35       -5.870325        0.0253
GPMin:   18 16:53:39       -5.872593        0.0165
       Step     Time          Energy         fmax
GPMin:    0 16:53:49       -5.375598        0.2100
GPMin:    1 16:53:54       -5.458333        0.1249
GPMin:    2 16:54:00       -5.480494        0.0967
GPMin:    3 16:54:06       -5.501480        0.0711
GPMin:    4 16:54:12       -5.531158        0.0770
GPMin:    5 16:54:18       -5.560146        0.0566
GPMin:    6 16:54:23       -5.578499        0.0369
GPMin:    7 16:54:28       -5.587138        0.0407
GPMin:    8 16:54:34       -5.601208        0.0611
GPMin:    9 16:54:39       -5.624527        0.0736
GPMin:   10 16:54:45       -5.656289        0.0858
GPMin:   11 16:54:51       -5.689647        0.0668
GPMin:   12 16:54:57       -5.703850        0.0314
GPMin:   13 16:55:02       -5.706486        0.0205
GPMin:   14 16:55:06       -5.708243        0.0135
       Step     Time          Energy         fmax
GPMin:    0 16:55:15       -5.155020        0.3007
GPMin:    1 16:55:21       -5.347874        0.2550
GPMin:    2 16:55:27       -5.470391        0.2127
GPMin:    3 16:55:34       -5.543746        0.1481
GPMin:    4 16:55:40       -5.587615        0.1342
GPMin:    5 16:55:46       -5.627910        0.1158
GPMin:    6 16:55:51       -5.658104        0.0995
GPMin:    7 16:55:56       -5.685889        0.0936
GPMin:    8 16:56:02       -5.728775        0.1021
GPMin:    9 16:56:07       -5.775788        0.1116
GPMin:   10 16:56:13       -5.816152        0.1053
GPMin:   11 16:56:18       -5.847114        0.0682
GPMin:   12 16:56:24       -5.863435        0.0459
GPMin:   13 16:56:29       -5.868126        0.0322
GPMin:   14 16:56:34       -5.870542        0.0295
GPMin:   15 16:56:39       -5.871949        0.0181
       Step     Time          Energy         fmax
GPMin:    0 16:56:51       -5.345369        0.2454
GPMin:    1 16:56:57       -5.524397        0.1745
GPMin:    2 16:57:04       -5.611912        0.1446
GPMin:    3 16:57:09       -5.664002        0.1338
GPMin:    4 16:57:16       -5.703006        0.0943
GPMin:    5 16:57:21       -5.725131        0.0366
GPMin:    6 16:57:26       -5.728140        0.0186
       Step     Time          Energy         fmax
GPMin:    0 16:57:35       -5.414169        0.7229
GPMin:    1 16:57:42       -5.608610        0.1374
GPMin:    2 16:57:48       -5.658748        0.1845
GPMin:    3 16:57:55       -5.705212        0.1036
GPMin:    4 16:58:00       -5.725858        0.0796
GPMin:    5 16:58:06       -5.743661        0.0666
GPMin:    6 16:58:12       -5.759804        0.0515
GPMin:    7 16:58:17       -5.774371        0.0617
GPMin:    8 16:58:23       -5.788440        0.0750
GPMin:    9 16:58:29       -5.811915        0.0767
GPMin:   10 16:58:34       -5.838931        0.0692
GPMin:   11 16:58:40       -5.858542        0.0520
GPMin:   12 16:58:46       -5.866738        0.0320
GPMin:   13 16:58:51       -5.869987        0.0224
GPMin:   14 16:58:55       -5.872169        0.0229
GPMin:   15 16:59:01       -5.873291        0.0086
       Step     Time          Energy         fmax
GPMin:    0 16:59:10       -5.522177        0.2400
GPMin:    1 16:59:17       -5.633769        0.1318
GPMin:    2 16:59:23       -5.663749        0.0765
GPMin:    3 16:59:29       -5.676775        0.0498
GPMin:    4 16:59:35       -5.687500        0.0464
GPMin:    5 16:59:40       -5.701381        0.0326
GPMin:    6 16:59:46       -5.707206        0.0221
GPMin:    7 16:59:52       -5.709874        0.0144
       Step     Time          Energy         fmax
GPMin:    0 17:00:01       -4.977223        0.7167
GPMin:    1 17:00:07       -5.265909        0.2042
GPMin:    2 17:00:13       -5.333779        0.1665
GPMin:    3 17:00:20       -5.368449        0.1504
GPMin:    4 17:00:25       -5.427982        0.1524
GPMin:    5 17:00:30       -5.507208        0.1638
GPMin:    6 17:00:36       -5.587469        0.1699
GPMin:    7 17:00:42       -5.655749        0.1521
GPMin:    8 17:00:48       -5.695238        0.0820
GPMin:    9 17:00:53       -5.707249        0.0621
GPMin:   10 17:00:59       -5.713487        0.0554
GPMin:   11 17:01:04       -5.721473        0.0309
GPMin:   12 17:01:09       -5.723918        0.0218
GPMin:   13 17:01:14       -5.725232        0.0263
GPMin:   14 17:01:19       -5.726660        0.0179
       Step     Time          Energy         fmax
GPMin:    0 17:01:28       -4.822560        0.4564
GPMin:    1 17:01:35       -4.957930        0.1700
GPMin:    2 17:01:41       -5.004813        0.1874
GPMin:    3 17:01:48       -5.081420        0.1920
GPMin:    4 17:01:53       -5.149932        0.1932
GPMin:    5 17:02:00       -5.221532        0.1682
GPMin:    6 17:02:05       -5.281233        0.1162
GPMin:    7 17:02:11       -5.315005        0.0914
GPMin:    8 17:02:17       -5.336628        0.0923
GPMin:    9 17:02:23       -5.368347        0.1085
GPMin:   10 17:02:28       -5.403871        0.1243
GPMin:   11 17:02:34       -5.448167        0.1108
GPMin:   12 17:02:40       -5.484169        0.0734
GPMin:   13 17:02:46       -5.503494        0.0643
GPMin:   14 17:02:51       -5.517417        0.0717
GPMin:   15 17:02:57       -5.535515        0.0850
GPMin:   16 17:03:03       -5.560231        0.0891
GPMin:   17 17:03:08       -5.589145        0.0900
GPMin:   18 17:03:13       -5.620173        0.0853
GPMin:   19 17:03:19       -5.648934        0.0772
GPMin:   20 17:03:25       -5.672443        0.0857
GPMin:   21 17:03:30       -5.695564        0.0859
GPMin:   22 17:03:36       -5.718684        0.0759
GPMin:   23 17:03:42       -5.736706        0.0549
GPMin:   24 17:03:47       -5.746354        0.0568
GPMin:   25 17:03:52       -5.751868        0.0724
GPMin:   26 17:03:58       -5.761827        0.0786
GPMin:   27 17:04:04       -5.774151        0.0589
GPMin:   28 17:04:10       -5.786758        0.0671
GPMin:   29 17:04:15       -5.800826        0.0794
GPMin:   30 17:04:21       -5.820039        0.0856
GPMin:   31 17:04:27       -5.840745        0.0705
GPMin:   32 17:04:33       -5.858905        0.0504
GPMin:   33 17:04:38       -5.866889        0.0336
GPMin:   34 17:04:43       -5.869529        0.0300
GPMin:   35 17:04:48       -5.871159        0.0261
GPMin:   36 17:04:53       -5.872361        0.0241
GPMin:   37 17:04:58       -5.873057        0.0132
       Step     Time          Energy         fmax
GPMin:    0 17:05:09       -5.274230        0.4550
GPMin:    1 17:05:15       -5.451287        0.2081
GPMin:    2 17:05:22       -5.550153        0.1330
GPMin:    3 17:05:27       -5.593695        0.0866
GPMin:    4 17:05:32       -5.620005        0.0778
GPMin:    5 17:05:38       -5.645478        0.0781
GPMin:    6 17:05:43       -5.671606        0.0890
GPMin:    7 17:05:48       -5.702992        0.0994
GPMin:    8 17:05:54       -5.731446        0.1068
GPMin:    9 17:06:00       -5.764369        0.1190
GPMin:   10 17:06:05       -5.801453        0.1194
GPMin:   11 17:06:11       -5.836144        0.0951
GPMin:   12 17:06:17       -5.854903        0.0503
GPMin:   13 17:06:22       -5.863007        0.0510
GPMin:   14 17:06:27       -5.867953        0.0358
GPMin:   15 17:06:32       -5.870734        0.0230
GPMin:   16 17:06:37       -5.872292        0.0182
       Step     Time          Energy         fmax
GPMin:    0 17:06:47       -5.318697        0.2617
GPMin:    1 17:06:54       -5.455626        0.1606
GPMin:    2 17:07:00       -5.518866        0.1100
GPMin:    3 17:07:06       -5.551568        0.0925
GPMin:    4 17:07:11       -5.572125        0.0797
GPMin:    5 17:07:17       -5.599543        0.0809
GPMin:    6 17:07:22       -5.622130        0.0905
GPMin:    7 17:07:28       -5.660886        0.0892
GPMin:    8 17:07:34       -5.691131        0.0798
GPMin:    9 17:07:39       -5.717167        0.0586
GPMin:   10 17:07:45       -5.728178        0.0479
GPMin:   11 17:07:50       -5.735976        0.0447
GPMin:   12 17:07:55       -5.743505        0.0475
GPMin:   13 17:08:01       -5.751995        0.0480
GPMin:   14 17:08:07       -5.759797        0.0521
GPMin:   15 17:08:13       -5.769220        0.0573
GPMin:   16 17:08:18       -5.780676        0.0603
GPMin:   17 17:08:23       -5.794957        0.0595
GPMin:   18 17:08:29       -5.814186        0.0637
GPMin:   19 17:08:34       -5.839856        0.0662
GPMin:   20 17:08:40       -5.857731        0.0530
GPMin:   21 17:08:45       -5.867157        0.0337
GPMin:   22 17:08:51       -5.870135        0.0227
GPMin:   23 17:08:56       -5.872012        0.0201
GPMin:   24 17:09:00       -5.873255        0.0115
       Step     Time          Energy         fmax
GPMin:    0 17:09:10       -5.538664        0.2350
GPMin:    1 17:09:16       -5.636951        0.1338
GPMin:    2 17:09:22       -5.693563        0.1107
GPMin:    3 17:09:28       -5.731109        0.0556
GPMin:    4 17:09:33       -5.748173        0.0445
GPMin:    5 17:09:38       -5.764224        0.0509
GPMin:    6 17:09:44       -5.780711        0.0664
GPMin:    7 17:09:50       -5.806901        0.0745
GPMin:    8 17:09:56       -5.836694        0.0737
GPMin:    9 17:10:03       -5.858428        0.0586
GPMin:   10 17:10:08       -5.867493        0.0290
GPMin:   11 17:10:14       -5.870421        0.0250
GPMin:   12 17:10:19       -5.872972        0.0133
       Step     Time          Energy         fmax
GPMin:    0 17:10:31       -5.412348        0.3283
GPMin:    1 17:10:38       -5.505260        0.1486
GPMin:    2 17:10:43       -5.546361        0.0637
GPMin:    3 17:10:48       -5.555351        0.0393
GPMin:    4 17:10:54       -5.557730        0.0271
GPMin:    5 17:10:59       -5.561077        0.0291
GPMin:    6 17:11:04       -5.570178        0.0444
GPMin:    7 17:11:09       -5.584101        0.0558
GPMin:    8 17:11:15       -5.607139        0.0781
GPMin:    9 17:11:20       -5.644923        0.1086
GPMin:   10 17:11:26       -5.686298        0.1087
GPMin:   11 17:11:32       -5.712428        0.0678
GPMin:   12 17:11:38       -5.720300        0.0422
GPMin:   13 17:11:43       -5.723672        0.0278
GPMin:   14 17:11:48       -5.725693        0.0185
       Step     Time          Energy         fmax
GPMin:    0 17:11:59       -4.720842        0.6835
GPMin:    1 17:12:08       -4.914209        0.1783
GPMin:    2 17:12:15       -4.960228        0.1524
GPMin:    3 17:12:22       -5.023654        0.1581
GPMin:    4 17:12:29       -5.096111        0.1616
GPMin:    5 17:12:36       -5.174720        0.1693
GPMin:    6 17:12:42       -5.237272        0.1726
GPMin:    7 17:12:49       -5.343880        0.1639
GPMin:    8 17:12:54       -5.375436        0.1592
GPMin:    9 17:13:01       -5.418039        0.1390
GPMin:   10 17:13:06       -5.440938        0.1080
GPMin:   11 17:13:12       -5.465210        0.1108
GPMin:   12 17:13:18       -5.510239        0.1186
GPMin:   13 17:13:24       -5.542380        0.1201
GPMin:   14 17:13:30       -5.578420        0.1286
