      Step     Time          Energy         fmax
BFGS:   46 14:53:12       -3.491757        0.7334
BFGS:   47 14:53:12       -3.556151        1.4118
BFGS:   48 14:53:12       -3.563532        1.6379
BFGS:   49 14:53:12       -3.639265        0.9356
BFGS:   50 14:53:12       -3.691881        0.6443
BFGS:   51 14:53:12       -3.717358        0.7854
BFGS:   52 14:53:12       -3.750390        0.4383
BFGS:   53 14:53:12       -3.759687        0.4053
BFGS:   54 14:53:12       -3.796919        0.2480
BFGS:   55 14:53:12       -3.814552        0.1610
BFGS:   56 14:53:12       -3.819604        0.0903
BFGS:   57 14:53:12       -3.820923        0.0613
BFGS:   58 14:53:12       -3.821118        0.0484
      Step     Time          Energy         fmax
BFGS:    0 14:53:12       12.369250       39.4205
BFGS:    1 14:53:12        0.826496       20.9538
BFGS:    2 14:53:12       -1.929023        9.6053
BFGS:    3 14:53:13       -3.282522        3.9106
BFGS:    4 14:53:13       -3.791135        2.1817
BFGS:    5 14:53:13       -4.091290        0.9382
BFGS:    6 14:53:13       -4.175477        0.6296
BFGS:    7 14:53:13       -4.218391        0.6216
BFGS:    8 14:53:13       -4.267914        0.7081
BFGS:    9 14:53:13       -4.355412        0.7792
BFGS:   10 14:53:13       -4.414942        0.6575
BFGS:   11 14:53:13       -4.460670        0.5849
BFGS:   12 14:53:13       -4.502158        0.4979
BFGS:   13 14:53:13       -4.518566        0.4388
BFGS:   14 14:53:13       -4.531083        0.4337
BFGS:   15 14:53:13       -4.628864        0.5665
BFGS:   16 14:53:13       -4.644246        0.4360
BFGS:   17 14:53:13       -4.661235        0.3548
BFGS:   18 14:53:13       -4.685587        0.4473
BFGS:   19 14:53:13       -4.702412        0.4573
BFGS:   20 14:53:13       -4.726973        0.2926
BFGS:   21 14:53:13       -4.730577        0.2414
BFGS:   22 14:53:13       -4.733759        0.2418
BFGS:   23 14:53:13       -4.742157        0.1931
BFGS:   24 14:53:13       -4.748025        0.1304
BFGS:   25 14:53:13       -4.751962        0.1277
BFGS:   26 14:53:13       -4.752626        0.1256
BFGS:   27 14:53:13       -4.754796        0.0823
BFGS:   28 14:53:13       -4.755514        0.0467
      Step     Time          Energy         fmax
BFGS:    0 14:53:13       14.857403       37.8210
BFGS:    1 14:53:13        0.493231       19.6819
BFGS:    2 14:53:13       -2.248391        7.1829
BFGS:    3 14:53:13       -3.145482        3.8810
BFGS:    4 14:53:13       -3.769421        1.6606
BFGS:    5 14:53:13       -3.972060        0.7081
BFGS:    6 14:53:13       -4.035596        0.6678
BFGS:    7 14:53:13       -4.061406        0.7355
BFGS:    8 14:53:13       -4.093828        0.8294
BFGS:    9 14:53:13       -4.168465        0.9930
BFGS:   10 14:53:13       -4.269402        0.9452
BFGS:   11 14:53:13       -4.321353        0.8610
BFGS:   12 14:53:13       -4.455656        0.8214
BFGS:   13 14:53:13       -4.460144        1.6425
BFGS:   14 14:53:13       -4.586613        0.7582
BFGS:   15 14:53:13       -4.612446        0.7302
BFGS:   16 14:53:13       -4.660891        0.7074
BFGS:   17 14:53:13       -4.686561        0.6068
BFGS:   18 14:53:13       -4.737765        0.4453
BFGS:   19 14:53:13       -4.752658        0.5084
BFGS:   20 14:53:13       -4.780163        0.5742
BFGS:   21 14:53:13       -4.809051        0.6030
BFGS:   22 14:53:13       -4.845691        0.4270
BFGS:   23 14:53:13       -4.881519        0.4596
BFGS:   24 14:53:13       -4.887861        0.3778
BFGS:   25 14:53:13       -4.902232        0.2911
BFGS:   26 14:53:13       -4.918800        0.3189
BFGS:   27 14:53:13       -4.934856        0.3859
BFGS:   28 14:53:13       -4.947461        0.3919
BFGS:   29 14:53:13       -4.957891        0.4228
BFGS:   30 14:53:13       -4.981856        0.4358
BFGS:   31 14:53:13       -5.008385        0.5919
BFGS:   32 14:53:13       -5.050185        0.8302
BFGS:   33 14:53:13       -5.120133        1.1064
BFGS:   34 14:53:13       -5.180340        1.2593
BFGS:   35 14:53:13       -5.221302        1.1044
BFGS:   36 14:53:13       -5.300426        0.6322
BFGS:   37 14:53:13       -5.369746        0.5171
BFGS:   38 14:53:13       -5.394209        0.4636
BFGS:   39 14:53:13       -5.424868        0.5655
BFGS:   40 14:53:13       -5.441429        0.3467
BFGS:   41 14:53:13       -5.452276        0.3537
BFGS:   42 14:53:13       -5.473480        0.3997
BFGS:   43 14:53:13       -5.515017        0.6481
BFGS:   44 14:53:13       -5.554612        0.8485
BFGS:   45 14:53:13       -5.593817        0.6689
BFGS:   46 14:53:13       -5.620791        0.3894
BFGS:   47 14:53:13       -5.630203        0.3421
BFGS:   48 14:53:13       -5.639469        0.2278
BFGS:   49 14:53:13       -5.645860        0.1298
BFGS:   50 14:53:13       -5.649130        0.0932
BFGS:   51 14:53:13       -5.649812        0.0933
BFGS:   52 14:53:13       -5.650361        0.0846
BFGS:   53 14:53:13       -5.651107        0.0593
BFGS:   54 14:53:13       -5.651709        0.0501
BFGS:   55 14:53:13       -5.651902        0.0435
      Step     Time          Energy         fmax
BFGS:    0 14:53:13       13.598603       38.0179
BFGS:    1 14:53:13        2.756642       13.4309
BFGS:    2 14:53:13       -0.300483       11.0956
BFGS:    3 14:53:13       -2.391940        3.1744
BFGS:    4 14:53:13       -2.734947        1.8792
BFGS:    5 14:53:13       -2.964410        0.7413
BFGS:    6 14:53:13       -3.013058        0.4618
BFGS:    7 14:53:13       -3.028612        0.4399
BFGS:    8 14:53:13       -3.040340        0.4207
BFGS:    9 14:53:13       -3.059695        0.3410
BFGS:   10 14:53:13       -3.077082        0.3283
BFGS:   11 14:53:13       -3.089563        0.2952
BFGS:   12 14:53:13       -3.099995        0.2899
BFGS:   13 14:53:13       -3.103517        0.2862
BFGS:   14 14:53:13       -3.202067        0.7113
BFGS:   15 14:53:13       -3.413741        0.7516
BFGS:   16 14:53:13       -3.645905        0.6255
BFGS:   17 14:53:13       -3.528146        2.6130
BFGS:   18 14:53:13       -3.700365        0.3754
BFGS:   19 14:53:13       -3.719120        0.3722
BFGS:   20 14:53:13       -3.756032        0.6270
