       Step     Time          Energy         fmax
GPMin:    0 17:01:28       -6.634484        0.4591
GPMin:    1 17:01:37       -6.872264        0.2575
GPMin:    2 17:01:45       -6.974674        0.2165
GPMin:    3 17:01:53       -7.045243        0.1296
GPMin:    4 17:02:00       -7.085635        0.1011
GPMin:    5 17:02:07       -7.116059        0.1019
GPMin:    6 17:02:14       -7.156633        0.0984
GPMin:    7 17:02:21       -7.195724        0.0881
GPMin:    8 17:02:28       -7.232313        0.0702
GPMin:    9 17:02:35       -7.256487        0.0493
GPMin:   10 17:02:42       -7.266983        0.0416
GPMin:   11 17:02:48       -7.272648        0.0322
GPMin:   12 17:02:54       -7.275571        0.0275
GPMin:   13 17:03:00       -7.277867        0.0262
GPMin:   14 17:03:07       -7.279846        0.0140
       Step     Time          Energy         fmax
GPMin:    0 17:03:19       -6.496090        0.2183
GPMin:    1 17:03:27       -6.652925        0.2008
GPMin:    2 17:03:35       -6.754626        0.1933
GPMin:    3 17:03:43       -6.837284        0.1538
GPMin:    4 17:03:51       -6.902080        0.1173
GPMin:    5 17:03:58       -6.955468        0.1154
GPMin:    6 17:04:05       -7.010308        0.1150
GPMin:    7 17:04:13       -7.057845        0.0982
GPMin:    8 17:04:21       -7.090027        0.0560
GPMin:    9 17:04:28       -7.101995        0.0376
GPMin:   10 17:04:35       -7.105328        0.0424
GPMin:   11 17:04:42       -7.109511        0.0307
GPMin:   12 17:04:49       -7.111765        0.0176
       Step     Time          Energy         fmax
GPMin:    0 17:04:59       -6.428206        0.4260
GPMin:    1 17:05:07       -6.701901        0.2996
GPMin:    2 17:05:15       -6.856338        0.2418
GPMin:    3 17:05:23       -6.980716        0.1631
GPMin:    4 17:05:30       -7.059157        0.1245
GPMin:    5 17:05:37       -7.097480        0.1023
GPMin:    6 17:05:45       -7.125290        0.0758
GPMin:    7 17:05:52       -7.137983        0.0417
GPMin:    8 17:05:58       -7.141376        0.0302
GPMin:    9 17:06:04       -7.144327        0.0268
GPMin:   10 17:06:10       -7.146162        0.0257
GPMin:   11 17:06:17       -7.147287        0.0107
       Step     Time          Energy         fmax
GPMin:    0 17:06:29       -6.823554        0.3310
GPMin:    1 17:06:37       -6.981052        0.2420
GPMin:    2 17:06:45       -7.061263        0.1535
GPMin:    3 17:06:53       -7.117540        0.0988
GPMin:    4 17:07:00       -7.142961        0.0694
GPMin:    5 17:07:06       -7.148429        0.0205
GPMin:    6 17:07:12       -7.149399        0.0133
       Step     Time          Energy         fmax
GPMin:    0 17:07:24       -6.698363        0.5316
GPMin:    1 17:07:33       -6.876100        0.2026
GPMin:    2 17:07:41       -6.975331        0.1703
GPMin:    3 17:07:49       -7.051732        0.1194
GPMin:    4 17:07:56       -7.098335        0.0922
GPMin:    5 17:08:03       -7.130011        0.0819
GPMin:    6 17:08:10       -7.152247        0.0881
GPMin:    7 17:08:18       -7.173467        0.1000
GPMin:    8 17:08:25       -7.196207        0.1042
GPMin:    9 17:08:32       -7.223624        0.0901
GPMin:   10 17:08:39       -7.249699        0.0662
GPMin:   11 17:08:46       -7.268094        0.0780
GPMin:   12 17:08:53       -7.276755        0.0454
GPMin:   13 17:09:00       -7.279414        0.0194
       Step     Time          Energy         fmax
GPMin:    0 17:09:12       -6.404850        0.6691
GPMin:    1 17:09:20       -6.700380        0.2267
GPMin:    2 17:09:28       -6.781816        0.2008
GPMin:    3 17:09:35       -6.874021        0.1611
GPMin:    4 17:09:42       -6.943671        0.1244
GPMin:    5 17:09:49       -6.989815        0.1140
GPMin:    6 17:09:56       -7.029773        0.0964
GPMin:    7 17:10:03       -7.066185        0.0854
GPMin:    8 17:10:10       -7.099684        0.0698
GPMin:    9 17:10:17       -7.124204        0.0540
GPMin:   10 17:10:25       -7.135079        0.0334
GPMin:   11 17:10:31       -7.137817        0.0284
GPMin:   12 17:10:37       -7.138958        0.0224
GPMin:   13 17:10:44       -7.139984        0.0158
       Step     Time          Energy         fmax
GPMin:    0 17:10:58       -6.957413        0.2565
GPMin:    1 17:11:06       -7.056993        0.2038
GPMin:    2 17:11:14       -7.120390        0.1129
GPMin:    3 17:11:21       -7.142959        0.0356
GPMin:    4 17:11:27       -7.147279        0.0205
GPMin:    5 17:11:33       -7.148562        0.0138
       Step     Time          Energy         fmax
GPMin:    0 17:11:46       -6.334156        0.6712
GPMin:    1 17:11:54       -6.568984        0.2149
GPMin:    2 17:12:02       -6.673592        0.1655
GPMin:    3 17:12:11       -6.762974        0.1689
GPMin:    4 17:12:18       -6.832298        0.1942
GPMin:    5 17:12:25       -6.908070        0.1869
GPMin:    6 17:12:33       -6.981475        0.1655
GPMin:    7 17:12:40       -7.042380        0.1300
GPMin:    8 17:12:47       -7.081784        0.0792
GPMin:    9 17:12:54       -7.100392        0.0738
GPMin:   10 17:13:00       -7.114789        0.0685
GPMin:   11 17:13:07       -7.129895        0.0558
GPMin:   12 17:13:14       -7.139502        0.0416
GPMin:   13 17:13:21       -7.145766        0.0560
GPMin:   14 17:13:28       -7.152453        0.0504
GPMin:   15 17:13:35       -7.159216        0.0547
GPMin:   16 17:13:41       -7.169789        0.0582
GPMin:   17 17:13:47       -7.184509        0.0578
GPMin:   18 17:13:54       -7.202991        0.0654
GPMin:   19 17:14:01       -7.228015        0.0691
GPMin:   20 17:14:08       -7.253785        0.0600
GPMin:   21 17:14:15       -7.268739        0.0395
GPMin:   22 17:14:21       -7.274469        0.0333
GPMin:   23 17:14:27       -7.276281        0.0266
GPMin:   24 17:14:33       -7.278208        0.0223
GPMin:   25 17:14:38       -7.279411        0.0234
GPMin:   26 17:14:45       -7.280302        0.0124
       Step     Time          Energy         fmax
GPMin:    0 17:14:55       -6.627084        0.7272
GPMin:    1 17:15:03       -6.841543        0.1777
GPMin:    2 17:15:10       -6.913755        0.1559
GPMin:    3 17:15:19       -6.994745        0.1547
GPMin:    4 17:15:26       -7.047201        0.1456
GPMin:    5 17:15:34       -7.085374        0.1197
GPMin:    6 17:15:41       -7.114558        0.0734
GPMin:    7 17:15:48       -7.127207        0.0594
GPMin:    8 17:15:55       -7.134219        0.0541
GPMin:    9 17:16:02       -7.139227        0.0303
GPMin:   10 17:16:08       -7.141066        0.0174
       Step     Time          Energy         fmax
GPMin:    0 17:16:21       -6.573659        0.7994
GPMin:    1 17:16:30       -6.894652        0.2859
GPMin:    2 17:16:37       -6.961491        0.1413
GPMin:    3 17:16:45       -6.992557        0.1094
GPMin:    4 17:16:53       -7.027453        0.0899
GPMin:    5 17:17:00       -7.055359        0.0702
GPMin:    6 17:17:07       -7.079007        0.0717
GPMin:    7 17:17:13       -7.109568        0.0884
GPMin:    8 17:17:21       -7.142457        0.1069
GPMin:    9 17:17:28       -7.175502        0.1203
GPMin:   10 17:17:35       -7.209034        0.1232
GPMin:   11 17:17:43       -7.238447        0.1067
GPMin:   12 17:17:50       -7.260971        0.0667
GPMin:   13 17:17:57       -7.272969        0.0413
GPMin:   14 17:18:04       -7.277476        0.0364
GPMin:   15 17:18:09       -7.279371        0.0248
GPMin:   16 17:18:16       -7.280271        0.0151
       Step     Time          Energy         fmax
GPMin:    0 17:18:29       -6.747248        0.1905
GPMin:    1 17:18:38       -6.855974        0.1655
GPMin:    2 17:18:46       -6.934867        0.1402
GPMin:    3 17:18:54       -6.995406        0.1243
GPMin:    4 17:19:02       -7.048197        0.0994
GPMin:    5 17:19:09       -7.084302        0.0659
GPMin:    6 17:19:17       -7.100831        0.0383
GPMin:    7 17:19:24       -7.107289        0.0255
GPMin:    8 17:19:31       -7.110315        0.0137
       Step     Time          Energy         fmax
GPMin:    0 17:19:43       -6.791028        0.4552
GPMin:    1 17:19:52       -6.968301        0.1757
GPMin:    2 17:20:00       -7.044049        0.1380
GPMin:    3 17:20:08       -7.103673        0.0945
GPMin:    4 17:20:16       -7.127034        0.0533
GPMin:    5 17:20:23       -7.136571        0.0339
GPMin:    6 17:20:30       -7.139816        0.0187
       Step     Time          Energy         fmax
GPMin:    0 17:20:42       -6.362571        0.4857
GPMin:    1 17:20:50       -6.579538        0.2322
GPMin:    2 17:21:00       -6.685996        0.2351
GPMin:    3 17:21:07       -6.779733        0.1964
GPMin:    4 17:21:15       -6.852043        0.1295
GPMin:    5 17:21:22       -6.904077        0.1173
GPMin:    6 17:21:29       -6.951637        0.1218
GPMin:    7 17:21:36       -7.001018        0.0919
GPMin:    8 17:21:43       -7.038173        0.0922
GPMin:    9 17:21:51       -7.065259        0.0879
GPMin:   10 17:21:58       -7.086656        0.0643
GPMin:   11 17:22:05       -7.098402        0.0455
GPMin:   12 17:22:12       -7.104695        0.0392
GPMin:   13 17:22:18       -7.109617        0.0363
GPMin:   14 17:22:25       -7.113462        0.0294
GPMin:   15 17:22:31       -7.115686        0.0328
GPMin:   16 17:22:38       -7.117313        0.0242
GPMin:   17 17:22:45       -7.119540        0.0215
GPMin:   18 17:22:52       -7.121097        0.0242
GPMin:   19 17:22:59       -7.123495        0.0229
GPMin:   20 17:23:05       -7.126121        0.0229
GPMin:   21 17:23:13       -7.129213        0.0207
GPMin:   22 17:23:20       -7.131706        0.0254
GPMin:   23 17:23:27       -7.134816        0.0179
       Step     Time          Energy         fmax
GPMin:    0 17:23:40       -6.747248        0.1904
GPMin:    1 17:23:48       -6.856002        0.1654
GPMin:    2 17:23:56       -6.934862        0.1402
GPMin:    3 17:24:04       -6.995416        0.1243
GPMin:    4 17:24:12       -7.048202        0.0994
GPMin:    5 17:24:19       -7.084308        0.0659
GPMin:    6 17:24:26       -7.100833        0.0383
GPMin:    7 17:24:33       -7.107290        0.0255
GPMin:    8 17:24:39       -7.110315        0.0137
       Step     Time          Energy         fmax
GPMin:    0 17:24:51       -6.918464        0.5357
GPMin:    1 17:25:00       -7.097325        0.1995
GPMin:    2 17:25:08       -7.154268        0.1581
GPMin:    3 17:25:15       -7.192459        0.0990
GPMin:    4 17:25:23       -7.219839        0.0933
GPMin:    5 17:25:30       -7.240996        0.0566
GPMin:    6 17:25:37       -7.247274        0.0303
GPMin:    7 17:25:43       -7.252565        0.0445
GPMin:    8 17:25:49       -7.259055        0.0451
GPMin:    9 17:25:57       -7.267845        0.0402
GPMin:   10 17:26:04       -7.275464        0.0193
       Step     Time          Energy         fmax
GPMin:    0 17:26:17       -6.472281        0.2377
GPMin:    1 17:26:26       -6.629299        0.1966
GPMin:    2 17:26:35       -6.733597        0.1899
GPMin:    3 17:26:43       -6.822283        0.1667
GPMin:    4 17:26:51       -6.899518        0.1422
GPMin:    5 17:26:59       -6.963227        0.1275
GPMin:    6 17:27:07       -7.018725        0.1079
GPMin:    7 17:27:14       -7.063964        0.0719
GPMin:    8 17:27:22       -7.084984        0.0507
GPMin:    9 17:27:28       -7.090837        0.0432
GPMin:   10 17:27:35       -7.095155        0.0397
GPMin:   11 17:27:43       -7.099140        0.0254
GPMin:   12 17:27:49       -7.101426        0.0282
GPMin:   13 17:27:56       -7.103702        0.0303
GPMin:   14 17:28:03       -7.108019        0.0258
GPMin:   15 17:28:10       -7.113142        0.0296
GPMin:   16 17:28:17       -7.120253        0.0284
GPMin:   17 17:28:24       -7.127194        0.0317
GPMin:   18 17:28:30       -7.133866        0.0319
GPMin:   19 17:28:36       -7.138847        0.0235
GPMin:   20 17:28:43       -7.141321        0.0211
GPMin:   21 17:28:49       -7.142183        0.0186
       Step     Time          Energy         fmax
GPMin:    0 17:29:01       -7.090372        0.1767
GPMin:    1 17:29:10       -7.119127        0.1037
GPMin:    2 17:29:18       -7.128091        0.0953
GPMin:    3 17:29:35       -7.133252        0.0639
GPMin:    4 17:29:45       -7.136692        0.0923
GPMin:    5 17:30:10       -7.144093        0.1126
GPMin:    6 17:30:18       -7.169356        0.0729
GPMin:    7 17:30:26       -7.196588        0.0608
GPMin:    8 17:30:34       -7.226863        0.0667
GPMin:    9 17:30:41       -7.246414        0.0381
GPMin:   10 17:30:48       -7.253888        0.0354
GPMin:   11 17:30:55       -7.261568        0.0382
GPMin:   12 17:31:03       -7.273056        0.0250
GPMin:   13 17:31:10       -7.278595        0.0119
       Step     Time          Energy         fmax
GPMin:    0 17:31:22       -6.461007        1.1706
GPMin:    1 17:31:32       -6.894903        0.3835
GPMin:    2 17:31:40       -7.045876        0.2792
GPMin:    3 17:31:49       -7.139053        0.1841
GPMin:    4 17:31:57       -7.197697        0.1267
GPMin:    5 17:32:05       -7.226337        0.0914
GPMin:    6 17:32:12       -7.237619        0.0620
GPMin:    7 17:32:18       -7.245780        0.0440
GPMin:    8 17:32:25       -7.250321        0.0386
GPMin:    9 17:32:32       -7.254218        0.0372
GPMin:   10 17:32:39       -7.258999        0.0431
GPMin:   11 17:32:45       -7.264858        0.0378
GPMin:   12 17:32:52       -7.271570        0.0357
GPMin:   13 17:32:58       -7.276287        0.0259
GPMin:   14 17:33:04       -7.278493        0.0161
       Step     Time          Energy         fmax
GPMin:    0 17:33:16       -6.637222        0.4491
GPMin:    1 17:33:25       -6.826607        0.1827
GPMin:    2 17:33:32       -6.892880        0.1837
GPMin:    3 17:33:41       -6.955514        0.1231
GPMin:    4 17:33:49       -6.991465        0.0946
GPMin:    5 17:33:56       -7.014015        0.0747
GPMin:    6 17:34:03       -7.036878        0.0662
GPMin:    7 17:34:11       -7.069946        0.0817
GPMin:    8 17:34:18       -7.114929        0.0979
GPMin:    9 17:34:24       -7.166811        0.0969
GPMin:   10 17:34:33       -7.211399        0.0627
GPMin:   11 17:34:40       -7.232860        0.0367
GPMin:   12 17:34:47       -7.237642        0.0287
GPMin:   13 17:34:53       -7.239550        0.0187
       Step     Time          Energy         fmax
GPMin:    0 17:35:04       -6.865086        0.2623
GPMin:    1 17:35:12       -7.006089        0.2158
GPMin:    2 17:35:19       -7.083606        0.1469
GPMin:    3 17:35:27       -7.130959        0.0761
GPMin:    4 17:35:34       -7.147370        0.0300
GPMin:    5 17:35:40       -7.149568        0.0158
       Step     Time          Energy         fmax
GPMin:    0 17:35:52       -6.490803        0.6592
GPMin:    1 17:35:59       -6.718394        0.2568
GPMin:    2 17:36:07       -6.809462        0.2324
GPMin:    3 17:36:14       -6.900430        0.1766
GPMin:    4 17:36:22       -6.962106        0.1385
GPMin:    5 17:36:29       -7.003951        0.1341
GPMin:    6 17:36:35       -7.042925        0.1293
GPMin:    7 17:36:42       -7.075991        0.1135
GPMin:    8 17:36:49       -7.103015        0.0836
GPMin:    9 17:36:56       -7.121415        0.0459
GPMin:   10 17:37:02       -7.132430        0.0541
GPMin:   11 17:37:08       -7.138645        0.0453
GPMin:   12 17:37:15       -7.142162        0.0223
GPMin:   13 17:37:22       -7.142794        0.0149
       Step     Time          Energy         fmax
GPMin:    0 17:37:33       -6.937862        0.2063
GPMin:    1 17:37:41       -7.038414        0.1106
GPMin:    2 17:37:48       -7.076168        0.0699
GPMin:    3 17:37:56       -7.096938        0.0562
GPMin:    4 17:38:03       -7.116033        0.0510
GPMin:    5 17:38:10       -7.141770        0.0573
GPMin:    6 17:38:18       -7.175149        0.0698
GPMin:    7 17:38:26       -7.212877        0.0743
GPMin:    8 17:38:33       -7.245305        0.0609
GPMin:    9 17:38:40       -7.262166        0.0373
GPMin:   10 17:38:46       -7.269785        0.0348
GPMin:   11 17:38:52       -7.275148        0.0331
GPMin:   12 17:38:58       -7.278726        0.0213
GPMin:   13 17:39:04       -7.280612        0.0104
       Step     Time          Energy         fmax
GPMin:    0 17:39:16       -6.841901        0.2698
GPMin:    1 17:39:24       -6.984025        0.1930
GPMin:    2 17:39:31       -7.066700        0.1431
GPMin:    3 17:39:39       -7.120375        0.0834
GPMin:    4 17:39:46       -7.141403        0.0482
GPMin:    5 17:39:52       -7.145624        0.0168
       Step     Time          Energy         fmax
GPMin:    0 17:40:04       -6.297101        0.7650
GPMin:    1 17:40:12       -6.673753        0.2933
GPMin:    2 17:40:19       -6.804283        0.2672
GPMin:    3 17:40:27       -6.888329        0.2349
GPMin:    4 17:40:34       -6.969434        0.1856
GPMin:    5 17:40:41       -7.029886        0.1229
GPMin:    6 17:40:49       -7.061436        0.0699
GPMin:    7 17:40:56       -7.074717        0.0623
GPMin:    8 17:41:02       -7.081328        0.0456
GPMin:    9 17:41:08       -7.086237        0.0297
GPMin:   10 17:41:14       -7.089071        0.0306
GPMin:   11 17:41:20       -7.091514        0.0325
GPMin:   12 17:41:26       -7.094775        0.0382
GPMin:   13 17:41:33       -7.099918        0.0382
GPMin:   14 17:41:39       -7.107137        0.0409
GPMin:   15 17:41:46       -7.116275        0.0376
GPMin:   16 17:41:53       -7.126100        0.0419
GPMin:   17 17:41:59       -7.133982        0.0316
GPMin:   18 17:42:06       -7.137640        0.0262
GPMin:   19 17:42:12       -7.138759        0.0170
       Step     Time          Energy         fmax
GPMin:    0 17:42:24       -6.939788        0.3698
GPMin:    1 17:42:32       -7.078087        0.1440
GPMin:    2 17:42:40       -7.116088        0.0828
GPMin:    3 17:42:47       -7.129643        0.0587
GPMin:    4 17:42:54       -7.150649        0.0533
GPMin:    5 17:43:01       -7.170075        0.0494
GPMin:    6 17:43:08       -7.193398        0.0548
GPMin:    7 17:43:14       -7.220588        0.0561
GPMin:    8 17:43:20       -7.250701        0.0475
GPMin:    9 17:43:26       -7.272762        0.0386
GPMin:   10 17:43:32       -7.280263        0.0191
       Step     Time          Energy         fmax
GPMin:    0 17:43:44       -6.406816        0.7220
GPMin:    1 17:43:53       -6.641562        0.1421
GPMin:    2 17:44:00       -6.676047        0.0985
GPMin:    3 17:44:07       -6.696597        0.0901
GPMin:    4 17:44:14       -6.704270        0.0443
GPMin:    5 17:44:21       -6.713412        0.0578
GPMin:    6 17:44:28       -6.731022        0.0793
GPMin:    7 17:44:35       -6.760821        0.1039
GPMin:    8 17:44:42       -6.805638        0.1295
GPMin:    9 17:44:49       -6.858646        0.1398
GPMin:   10 17:44:55       -6.913305        0.1188
GPMin:   11 17:45:02       -6.948726        0.0825
GPMin:   12 17:45:09       -6.962673        0.0639
GPMin:   13 17:45:16       -6.976067        0.0685
GPMin:   14 17:45:23       -6.989199        0.0778
GPMin:   15 17:45:30       -7.009454        0.0855
GPMin:   16 17:45:36       -7.034614        0.0966
GPMin:   17 17:45:43       -7.061087        0.1012
GPMin:   18 17:45:50       -7.090443        0.0950
GPMin:   19 17:45:57       -7.113769        0.0660
GPMin:   20 17:46:04       -7.128377        0.0660
GPMin:   21 17:46:11       -7.143652        0.0756
GPMin:   22 17:46:17       -7.163370        0.0746
GPMin:   23 17:46:23       -7.185995        0.0721
GPMin:   24 17:46:30       -7.209367        0.0627
GPMin:   25 17:46:37       -7.231627        0.0667
GPMin:   26 17:46:43       -7.251990        0.0662
GPMin:   27 17:46:49       -7.268041        0.0416
GPMin:   28 17:46:56       -7.276446        0.0309
GPMin:   29 17:47:02       -7.279483        0.0226
GPMin:   30 17:47:07       -7.280598        0.0114
       Step     Time          Energy         fmax
GPMin:    0 17:47:20       -6.354124        0.3168
GPMin:    1 17:47:28       -6.593888        0.2729
GPMin:    2 17:47:36       -6.720063        0.2568
GPMin:    3 17:47:44       -6.799375        0.2397
GPMin:    4 17:47:52       -6.860838        0.2145
GPMin:    5 17:47:59       -6.908028        0.1859
GPMin:    6 17:48:06       -6.957628        0.1529
GPMin:    7 17:48:14       -7.011809        0.1294
GPMin:    8 17:48:21       -7.050762        0.0801
GPMin:    9 17:48:28       -7.075528        0.0744
GPMin:   10 17:48:34       -7.088689        0.0605
GPMin:   11 17:48:40       -7.095251        0.0466
GPMin:   12 17:48:47       -7.104658        0.0509
GPMin:   13 17:48:53       -7.118316        0.0582
GPMin:   14 17:49:00       -7.134457        0.0453
GPMin:   15 17:49:07       -7.148866        0.0471
GPMin:   16 17:49:13       -7.157699        0.0432
GPMin:   17 17:49:19       -7.164519        0.0481
GPMin:   18 17:49:25       -7.171521        0.0471
GPMin:   19 17:49:32       -7.185829        0.0574
GPMin:   20 17:49:39       -7.207269        0.0615
GPMin:   21 17:49:46       -7.229739        0.0547
GPMin:   22 17:49:53       -7.246674        0.0525
GPMin:   23 17:49:59       -7.255001        0.0500
GPMin:   24 17:50:06       -7.259064        0.0463
GPMin:   25 17:50:12       -7.263905        0.0426
GPMin:   26 17:50:18       -7.269365        0.0399
GPMin:   27 17:50:24       -7.274109        0.0355
GPMin:   28 17:50:30       -7.277050        0.0267
GPMin:   29 17:50:37       -7.278558        0.0171
       Step     Time          Energy         fmax
GPMin:    0 17:50:48       -6.747248        0.1904
GPMin:    1 17:50:56       -6.856014        0.1654
GPMin:    2 17:51:04       -6.934877        0.1402
GPMin:    3 17:51:12       -6.995426        0.1243
GPMin:    4 17:51:19       -7.048212        0.0994
GPMin:    5 17:51:26       -7.084314        0.0659
GPMin:    6 17:51:33       -7.100835        0.0383
GPMin:    7 17:51:40       -7.107292        0.0255
GPMin:    8 17:51:46       -7.110316        0.0137
       Step     Time          Energy         fmax
GPMin:    0 17:51:59       -6.601351        0.6747
GPMin:    1 17:52:07       -6.906394        0.1924
GPMin:    2 17:52:15       -6.974345        0.1474
GPMin:    3 17:52:22       -7.006855        0.1368
GPMin:    4 17:52:29       -7.037656        0.1054
GPMin:    5 17:52:37       -7.076512        0.1041
GPMin:    6 17:52:44       -7.122165        0.1034
GPMin:    7 17:52:50       -7.169569        0.1113
GPMin:    8 17:52:57       -7.210740        0.0834
GPMin:    9 17:53:04       -7.232870        0.0560
GPMin:   10 17:53:10       -7.240456        0.0385
GPMin:   11 17:53:17       -7.243932        0.0251
GPMin:   12 17:53:23       -7.245715        0.0217
GPMin:   13 17:53:29       -7.249172        0.0303
GPMin:   14 17:53:35       -7.255203        0.0302
GPMin:   15 17:53:41       -7.262880        0.0348
GPMin:   16 17:53:48       -7.270964        0.0308
GPMin:   17 17:53:54       -7.276038        0.0270
GPMin:   18 17:54:01       -7.278230        0.0183
       Step     Time          Energy         fmax
GPMin:    0 17:54:16       -6.570534        0.5580
GPMin:    1 17:54:24       -6.794240        0.1735
GPMin:    2 17:54:32       -6.863890        0.1778
GPMin:    3 17:54:40       -6.916702        0.1231
GPMin:    4 17:54:47       -6.950682        0.0799
GPMin:    5 17:54:54       -6.965864        0.0609
GPMin:    6 17:55:00       -6.974684        0.0428
GPMin:    7 17:55:06       -6.982133        0.0441
GPMin:    8 17:55:12       -6.992473        0.0464
GPMin:    9 17:55:19       -7.010831        0.0538
GPMin:   10 17:55:26       -7.039230        0.0547
GPMin:   11 17:55:33       -7.075662        0.0634
GPMin:   12 17:55:41       -7.116209        0.0733
GPMin:   13 17:55:48       -7.154708        0.0714
GPMin:   14 17:55:55       -7.184942        0.0890
GPMin:   15 17:56:01       -7.215054        0.0866
GPMin:   16 17:56:08       -7.246525        0.0731
GPMin:   17 17:56:15       -7.267150        0.0666
GPMin:   18 17:56:22       -7.276589        0.0556
