      Step     Time          Energy         fmax
BFGS:   52 14:53:36       -6.193577        0.0937
BFGS:   53 14:53:36       -6.194288        0.0963
BFGS:   54 14:53:36       -6.195502        0.0956
BFGS:   55 14:53:36       -6.197812        0.1253
BFGS:   56 14:53:36       -6.202672        0.1858
BFGS:   57 14:53:36       -6.212735        0.2625
BFGS:   58 14:53:36       -6.221370        0.4006
BFGS:   59 14:53:36       -6.264831        0.3329
BFGS:   60 14:53:36       -6.320295        0.4608
BFGS:   61 14:53:36       -6.431397        0.4251
BFGS:   62 14:53:36       -6.532945        0.7492
BFGS:   63 14:53:36       -6.578366        1.3673
BFGS:   64 14:53:36       -6.605784        1.0495
BFGS:   65 14:53:36       -6.641558        0.8413
BFGS:   66 14:53:36       -6.687780        0.5844
BFGS:   67 14:53:36       -6.738358        0.6461
BFGS:   68 14:53:36       -6.771018        0.4532
BFGS:   69 14:53:36       -6.779725        0.3854
BFGS:   70 14:53:36       -6.790102        0.3502
BFGS:   71 14:53:36       -6.796827        0.2724
BFGS:   72 14:53:36       -6.815621        0.2332
BFGS:   73 14:53:36       -6.824002        0.2522
BFGS:   74 14:53:36       -6.832782        0.3213
BFGS:   75 14:53:36       -6.852664        0.4308
BFGS:   76 14:53:36       -6.878458        0.6581
BFGS:   77 14:53:36       -6.898912        0.5037
BFGS:   78 14:53:36       -6.980332        0.4408
BFGS:   79 14:53:36       -7.030966        0.4881
BFGS:   80 14:53:36       -7.068839        0.4702
BFGS:   81 14:53:36       -7.062658        0.6820
BFGS:   82 14:53:36       -7.096446        0.4028
BFGS:   83 14:53:36       -7.102094        0.3574
BFGS:   84 14:53:36       -7.108974        0.2893
BFGS:   85 14:53:36       -7.118982        0.2092
BFGS:   86 14:53:36       -7.122005        0.1610
BFGS:   87 14:53:36       -7.123246        0.1172
BFGS:   88 14:53:36       -7.124321        0.1073
BFGS:   89 14:53:36       -7.125361        0.0975
BFGS:   90 14:53:36       -7.126616        0.0878
BFGS:   91 14:53:36       -7.127729        0.0761
BFGS:   92 14:53:36       -7.128506        0.0638
BFGS:   93 14:53:36       -7.128973        0.0610
BFGS:   94 14:53:36       -7.129327        0.0624
BFGS:   95 14:53:36       -7.129788        0.0665
BFGS:   96 14:53:36       -7.130332        0.0638
BFGS:   97 14:53:36       -7.130851        0.0462
      Step     Time          Energy         fmax
BFGS:    0 14:53:36       18.570455       39.8502
BFGS:    1 14:53:36        0.557820       12.3288
BFGS:    2 14:53:36       -2.816300        8.4659
BFGS:    3 14:53:36       -4.770328        3.9040
BFGS:    4 14:53:36       -5.385436        1.5718
BFGS:    5 14:53:36       -5.601320        0.7587
BFGS:    6 14:53:36       -5.664768        0.5995
BFGS:    7 14:53:36       -5.698916        0.6903
BFGS:    8 14:53:36       -5.752001        0.8393
BFGS:    9 14:53:36       -5.845949        1.0168
BFGS:   10 14:53:36       -5.923278        0.9304
BFGS:   11 14:53:36       -5.997866        0.8346
BFGS:   12 14:53:36       -6.079917        1.0129
BFGS:   13 14:53:36       -6.114776        0.6880
BFGS:   14 14:53:36       -6.142287        0.4894
BFGS:   15 14:53:36       -6.200137        0.5353
BFGS:   16 14:53:36       -6.219660        0.4033
BFGS:   17 14:53:36       -6.229159        0.3527
BFGS:   18 14:53:36       -6.263824        0.4757
BFGS:   19 14:53:36       -6.271686        0.3514
BFGS:   20 14:53:36       -6.284404        0.3102
BFGS:   21 14:53:36       -6.296472        0.3067
BFGS:   22 14:53:36       -6.308638        0.3117
BFGS:   23 14:53:36       -6.320121        0.2952
BFGS:   24 14:53:36       -6.328371        0.2603
BFGS:   25 14:53:36       -6.336386        0.2536
BFGS:   26 14:53:36       -6.354932        0.3855
BFGS:   27 14:53:36       -6.378557        0.4222
BFGS:   28 14:53:36       -6.421454        0.5823
BFGS:   29 14:53:36       -6.480299        0.7202
BFGS:   30 14:53:36       -6.581290        0.8381
BFGS:   31 14:53:36       -6.661595        0.8185
BFGS:   32 14:53:36       -6.696327        0.9093
BFGS:   33 14:53:36       -6.787938        1.1650
BFGS:   34 14:53:36       -6.827556        1.0964
BFGS:   35 14:53:36       -6.951679        0.5634
BFGS:   36 14:53:36       -6.987781        0.5926
BFGS:   37 14:53:36       -7.003938        0.7025
BFGS:   38 14:53:36       -7.024386        0.6491
BFGS:   39 14:53:36       -7.105961        0.5085
BFGS:   40 14:53:36       -7.153214        0.5225
BFGS:   41 14:53:36       -7.190619        0.6252
BFGS:   42 14:53:36       -7.209910        0.5603
BFGS:   43 14:53:36       -7.227962        0.4937
BFGS:   44 14:53:36       -7.252444        0.5931
BFGS:   45 14:53:36       -7.296908        0.6639
BFGS:   46 14:53:36       -7.351476        0.8739
BFGS:   47 14:53:36       -7.399913        1.0172
BFGS:   48 14:53:36       -7.445972        0.6233
BFGS:   49 14:53:36       -7.483443        0.6419
BFGS:   50 14:53:36       -7.511957        0.5759
BFGS:   51 14:53:36       -7.539704        0.3493
BFGS:   52 14:53:36       -7.549383        0.4168
BFGS:   53 14:53:36       -7.557407        0.3429
BFGS:   54 14:53:36       -7.564541        0.2821
BFGS:   55 14:53:36       -7.572531        0.2038
BFGS:   56 14:53:36       -7.578761        0.0827
BFGS:   57 14:53:36       -7.579625        0.0490
      Step     Time          Energy         fmax
BFGS:    0 14:53:36       16.206487       34.6818
BFGS:    1 14:53:36        0.611425       12.4357
BFGS:    2 14:53:36       -2.127745        5.3225
BFGS:    3 14:53:36       -3.303879        2.6685
BFGS:    4 14:53:36       -3.721524        1.4736
BFGS:    5 14:53:36       -3.890533        0.6849
BFGS:    6 14:53:36       -3.927341        0.3861
BFGS:    7 14:53:36       -3.940509        0.4136
BFGS:    8 14:53:36       -3.957042        0.4818
BFGS:    9 14:53:36       -3.994810        0.6063
BFGS:   10 14:53:36       -4.069942        0.6846
BFGS:   11 14:53:36       -4.108495        0.8702
BFGS:   12 14:53:36       -4.165206        0.7275
BFGS:   13 14:53:36       -4.220930        0.6592
BFGS:   14 14:53:36       -4.244361        0.6369
BFGS:   15 14:53:36       -4.379058        1.5789
BFGS:   16 14:53:36       -4.462482        1.3702
BFGS:   17 14:53:36       -4.545523        1.3479
BFGS:   18 14:53:36       -4.599057        1.0622
BFGS:   19 14:53:36       -4.659334        0.9449
BFGS:   20 14:53:36       -4.716519        0.4835
BFGS:   21 14:53:36       -4.739188        0.4923
BFGS:   22 14:53:36       -4.782942        0.6566
BFGS:   23 14:53:36       -4.807955        0.5941
BFGS:   24 14:53:36       -4.969534        0.9246
BFGS:   25 14:53:36       -5.026610        1.0250
BFGS:   26 14:53:36       -5.053838        0.6148
BFGS:   27 14:53:36       -5.094312        0.5242
BFGS:   28 14:53:36       -5.136026        0.6699
BFGS:   29 14:53:36       -5.166359        0.6539
BFGS:   30 14:53:36       -5.238717        0.7198
BFGS:   31 14:53:36       -5.261659        0.4536
BFGS:   32 14:53:36       -5.272827        0.2437
BFGS:   33 14:53:36       -5.279192        0.2472
BFGS:   34 14:53:36       -5.286197        0.2033
BFGS:   35 14:53:36       -5.297807        0.1645
BFGS:   36 14:53:36       -5.300769        0.1188
BFGS:   37 14:53:36       -5.301819        0.1158
BFGS:   38 14:53:36       -5.302895        0.1109
BFGS:   39 14:53:36       -5.304230        0.0828
BFGS:   40 14:53:36       -5.305096        0.0701
BFGS:   41 14:53:36       -5.305713        0.0823
BFGS:   42 14:53:36       -5.306475        0.1025
BFGS:   43 14:53:36       -5.307782        0.1246
BFGS:   44 14:53:36       -5.309489        0.1313
BFGS:   45 14:53:36       -5.311328        0.1435
BFGS:   46 14:53:36       -5.313286        0.1648
BFGS:   47 14:53:36       -5.316171        0.2187
BFGS:   48 14:53:36       -5.322802        0.2997
BFGS:   49 14:53:36       -5.342914        0.5376
BFGS:   50 14:53:36       -5.361123        0.8283
BFGS:   51 14:53:36       -5.378387        1.0664
BFGS:   52 14:53:36       -5.402211        1.1907
BFGS:   53 14:53:36       -5.426860        1.1866
BFGS:   54 14:53:36       -5.491810        0.9411
BFGS:   55 14:53:36       -5.652621        1.1087
BFGS:   56 14:53:36       -5.776171        1.0125
BFGS:   57 14:53:36       -5.773781        1.6102
BFGS:   58 14:53:36       -5.890119        0.7671
BFGS:   59 14:53:36       -5.922927        0.6345
BFGS:   60 14:53:36       -5.963786        0.5449
BFGS:   61 14:53:36       -6.024003        0.6329
BFGS:   62 14:53:36       -6.126691        1.0227
BFGS:   63 14:53:36       -6.184349        0.9805
BFGS:   64 14:53:36       -6.265339        0.7526
BFGS:   65 14:53:36       -6.379740        0.9461
BFGS:   66 14:53:36       -6.430940        0.8128
BFGS:   67 14:53:36       -6.525610        0.8524
BFGS:   68 14:53:36       -6.559933        0.3678
BFGS:   69 14:53:36       -6.567532        0.3961
BFGS:   70 14:53:36       -6.600985        0.3168
BFGS:   71 14:53:36       -6.629675        0.3147
BFGS:   72 14:53:36       -6.637581        0.2298
BFGS:   73 14:53:36       -6.641566        0.1960
BFGS:   74 14:53:36       -6.644988        0.1710
BFGS:   75 14:53:36       -6.651077        0.1359
BFGS:   76 14:53:36       -6.654610        0.1227
BFGS:   77 14:53:36       -6.657006        0.1324
BFGS:   78 14:53:36       -6.659063        0.1390
BFGS:   79 14:53:36       -6.662249        0.1427
BFGS:   80 14:53:36       -6.666751        0.1562
BFGS:   81 14:53:36       -6.671470        0.1308
BFGS:   82 14:53:36       -6.674415        0.0766
BFGS:   83 14:53:36       -6.675488        0.0453
      Step     Time          Energy         fmax
BFGS:    0 14:53:36       16.170214       40.1512
BFGS:    1 14:53:36        0.794369       14.6720
BFGS:    2 14:53:36       -2.645145        8.0307
BFGS:    3 14:53:36       -4.560441        3.4597
BFGS:    4 14:53:36       -5.035305        1.5605
BFGS:    5 14:53:36       -5.261861        0.8001
BFGS:    6 14:53:36       -5.331895        0.6334
BFGS:    7 14:53:36       -5.373301        0.5688
BFGS:    8 14:53:36       -5.425656        0.5524
BFGS:    9 14:53:36       -5.496148        0.6182
BFGS:   10 14:53:36       -5.550849        0.8213
BFGS:   11 14:53:36       -5.609119        0.8672
BFGS:   12 14:53:36       -5.657555        0.7590
BFGS:   13 14:53:36       -5.683032        0.5916
BFGS:   14 14:53:36       -5.733861        0.5232
BFGS:   15 14:53:36       -5.746050        0.5343
BFGS:   16 14:53:36       -5.769381        0.5719
BFGS:   17 14:53:36       -5.801429        0.4816
BFGS:   18 14:53:36       -5.822373        0.3198
BFGS:   19 14:53:36       -5.835979        0.1479
BFGS:   20 14:53:36       -5.837008        0.1337
BFGS:   21 14:53:36       -5.839233        0.0782
BFGS:   22 14:53:36       -5.840104        0.0728
BFGS:   23 14:53:36       -5.840443        0.0550
BFGS:   24 14:53:36       -5.840661        0.0513
BFGS:   25 14:53:36       -5.840888        0.0368
      Step     Time          Energy         fmax
BFGS:    0 14:53:36       16.482726       31.0484
BFGS:    1 14:53:36       -0.047298       12.3058
BFGS:    2 14:53:36       -2.532164        8.1486
BFGS:    3 14:53:36       -3.775408        2.7527
BFGS:    4 14:53:36       -4.226867        1.3161
BFGS:    5 14:53:36       -4.401278        0.6387
BFGS:    6 14:53:36       -4.451925        0.5413
BFGS:    7 14:53:36       -4.482466        0.5558
BFGS:    8 14:53:36       -4.521017        0.6158
BFGS:    9 14:53:36       -4.580037        0.6517
BFGS:   10 14:53:36       -4.635325        0.5760
BFGS:   11 14:53:36       -4.690398        0.5868
BFGS:   12 14:53:36       -4.729447        0.7742
BFGS:   13 14:53:36       -4.749640        0.4949
BFGS:   14 14:53:36       -4.771696        0.4098
BFGS:   15 14:53:36       -4.803507        0.3058
BFGS:   16 14:53:36       -4.811052        0.3756
BFGS:   17 14:53:36       -4.831249        0.5176
BFGS:   18 14:53:36       -4.854981        0.6229
BFGS:   19 14:53:36       -4.928735        0.7279
BFGS:   20 14:53:36       -5.049509        1.2281
BFGS:   21 14:53:36       -4.921328        3.4012
BFGS:   22 14:53:36       -5.166174        0.8152
BFGS:   23 14:53:36       -5.199511        0.7861
BFGS:   24 14:53:36       -5.367339        1.0414
BFGS:   25 14:53:36       -5.453528        1.0467
BFGS:   26 14:53:36       -5.593112        1.1009
BFGS:   27 14:53:36       -5.631853        0.7151
BFGS:   28 14:53:36       -5.668655        0.5549
BFGS:   29 14:53:36       -5.728279        0.6509
BFGS:   30 14:53:36       -5.769780        0.6445
BFGS:   31 14:53:36       -5.831937        0.7471
BFGS:   32 14:53:36       -5.860233        0.7223
BFGS:   33 14:53:36       -5.917353        0.7238
BFGS:   34 14:53:36       -6.010621        0.9574
BFGS:   35 14:53:36       -6.102751        0.8069
BFGS:   36 14:53:36       -6.165039        0.6746
BFGS:   37 14:53:36       -6.180021        0.4772
BFGS:   38 14:53:36       -6.190710        0.3909
BFGS:   39 14:53:36       -6.209493        0.3150
BFGS:   40 14:53:36       -6.269017        0.8007
BFGS:   41 14:53:36       -6.291070        0.7484
BFGS:   42 14:53:36       -6.375604        0.9886
BFGS:   43 14:53:36       -6.416723        0.6839
BFGS:   44 14:53:36       -6.485007        0.4343
BFGS:   45 14:53:36       -6.503695        0.7038
BFGS:   46 14:53:36       -6.523559        0.3254
BFGS:   47 14:53:36       -6.529886        0.3208
BFGS:   48 14:53:36       -6.538308        0.3187
BFGS:   49 14:53:36       -6.554387        0.3280
BFGS:   50 14:53:36       -6.584059        0.4176
BFGS:   51 14:53:36       -6.656088        0.7116
BFGS:   52 14:53:36       -6.554874        1.3356
BFGS:   53 14:53:36       -6.684728        0.6200
BFGS:   54 14:53:36       -6.700137        0.5525
BFGS:   55 14:53:36       -6.738136        0.4742
BFGS:   56 14:53:36       -6.753544        0.3874
BFGS:   57 14:53:36       -6.765026        0.3203
BFGS:   58 14:53:36       -6.784023        0.2956
BFGS:   59 14:53:36       -6.792674        0.3235
BFGS:   60 14:53:36       -6.815808        0.4158
BFGS:   61 14:53:36       -6.835131        0.4516
BFGS:   62 14:53:36       -6.865929        0.4921
BFGS:   63 14:53:36       -6.900603        0.6433
BFGS:   64 14:53:36       -6.975121        0.6439
BFGS:   65 14:53:36       -7.076009        0.8663
BFGS:   66 14:53:36       -7.114535        0.5927
BFGS:   67 14:53:37       -7.137384        0.2811
BFGS:   68 14:53:37       -7.144272        0.2286
BFGS:   69 14:53:37       -7.148647        0.2485
BFGS:   70 14:53:37       -7.151849        0.2269
BFGS:   71 14:53:37       -7.155523        0.1454
BFGS:   72 14:53:37       -7.158092        0.0663
BFGS:   73 14:53:37       -7.158773        0.0359
      Step     Time          Energy         fmax
BFGS:    0 14:53:37       15.759068       44.2198
BFGS:    1 14:53:37       -0.710300       12.7052
BFGS:    2 14:53:37       -3.612230       10.3734
BFGS:    3 14:53:37       -5.190616        4.2044
BFGS:    4 14:53:37       -5.850596        1.7623
BFGS:    5 14:53:37       -6.138486        1.2732
BFGS:    6 14:53:37       -6.283487        1.2679
BFGS:    7 14:53:37       -6.398571        1.1490
BFGS:    8 14:53:37       -6.489117        1.0455
BFGS:    9 14:53:37       -6.603598        1.1175
BFGS:   10 14:53:37       -6.765770        1.3965
BFGS:   11 14:53:37       -6.835055        0.6116
BFGS:   12 14:53:37       -6.864197        0.5955
BFGS:   13 14:53:37       -6.977819        0.9332
BFGS:   14 14:53:37       -7.018229        0.5146
BFGS:   15 14:53:37       -7.053991        0.5146
BFGS:   16 14:53:37       -7.093254        0.5490
BFGS:   17 14:53:37       -7.121402        0.5602
BFGS:   18 14:53:37       -7.160803        0.5046
BFGS:   19 14:53:37       -7.217568        0.6327
BFGS:   20 14:53:37       -7.237551        0.5791
BFGS:   21 14:53:37       -7.283845        0.6183
BFGS:   22 14:53:37       -7.308834        0.6576
BFGS:   23 14:53:37       -7.378814        0.5918
BFGS:   24 14:53:37       -7.416570        0.6976
BFGS:   25 14:53:37       -7.447144        0.6826
BFGS:   26 14:53:37       -7.540245        0.5629
BFGS:   27 14:53:37       -7.553816        0.4060
BFGS:   28 14:53:37       -7.554789        0.3189
BFGS:   29 14:53:37       -7.569706        0.2239
BFGS:   30 14:53:37       -7.575615        0.1417
BFGS:   31 14:53:37       -7.578310        0.0795
BFGS:   32 14:53:37       -7.579398        0.0729
BFGS:   33 14:53:37       -7.579764        0.0665
BFGS:   34 14:53:37       -7.580529        0.0454
      Step     Time          Energy         fmax
BFGS:    0 14:53:37       16.275310       38.7251
BFGS:    1 14:53:37        3.575861       12.0613
BFGS:    2 14:53:37       -1.164827        8.9658
BFGS:    3 14:53:37       -2.832667        3.3912
BFGS:    4 14:53:37       -3.442425        1.3313
BFGS:    5 14:53:37       -3.653017        0.6043
BFGS:    6 14:53:37       -3.699943        0.2831
BFGS:    7 14:53:37       -3.708813        0.2459
BFGS:    8 14:53:37       -3.714156        0.2619
BFGS:    9 14:53:37       -3.725012        0.3213
BFGS:   10 14:53:37       -3.742403        0.4188
BFGS:   11 14:53:37       -3.763853        0.5232
BFGS:   12 14:53:37       -3.782641        0.5860
BFGS:   13 14:53:37       -3.813465        0.7410
BFGS:   14 14:53:37       -3.845002        0.9889
BFGS:   15 14:53:37       -3.916892        0.6756
BFGS:   16 14:53:37       -3.982722        0.3563
BFGS:   17 14:53:37       -3.999070        0.2874
BFGS:   18 14:53:37       -4.005523        0.2049
BFGS:   19 14:53:37       -4.009917        0.2033
BFGS:   20 14:53:37       -4.018746        0.2139
BFGS:   21 14:53:37       -4.030440        0.2686
BFGS:   22 14:53:37       -4.040085        0.2970
BFGS:   23 14:53:37       -4.047167        0.2871
BFGS:   24 14:53:37       -4.057471        0.3903
BFGS:   25 14:53:37       -4.070573        0.4712
BFGS:   26 14:53:37       -4.102388        0.6005
BFGS:   27 14:53:37       -4.180243        0.8821
BFGS:   28 14:53:37       -4.470350        0.6775
BFGS:   29 14:53:37       -4.739719        0.8428
BFGS:   30 14:53:37       -4.969648        0.9290
BFGS:   31 14:53:37       -5.202732        0.9245
BFGS:   32 14:53:37       -5.342359        1.2240
BFGS:   33 14:53:37       -5.454648        1.0406
BFGS:   34 14:53:37       -5.508489        0.7443
BFGS:   35 14:53:37       -5.536342        0.7196
BFGS:   36 14:53:37       -5.639825        0.8726
BFGS:   37 14:53:37       -5.691566        0.7576
BFGS:   38 14:53:37       -5.720908        0.7453
BFGS:   39 14:53:37       -5.731946        0.6453
BFGS:   40 14:53:37       -5.752998        0.5088
BFGS:   41 14:53:37       -5.778625        0.5419
BFGS:   42 14:53:37       -5.793794        0.5511
BFGS:   43 14:53:37       -5.808424        0.4924
BFGS:   44 14:53:37       -5.824042        0.4323
BFGS:   45 14:53:37       -5.834374        0.3251
BFGS:   46 14:53:37       -5.847591        0.3222
BFGS:   47 14:53:37       -5.858760        0.3212
BFGS:   48 14:53:37       -5.866855        0.3234
BFGS:   49 14:53:37       -5.872280        0.2825
BFGS:   50 14:53:37       -5.879852        0.2227
BFGS:   51 14:53:37       -5.890693        0.3491
BFGS:   52 14:53:37       -5.917075        0.5894
BFGS:   53 14:53:37       -5.974291        0.8283
BFGS:   54 14:53:37       -6.027173        1.3251
BFGS:   55 14:53:37       -6.151014        1.3970
BFGS:   56 14:53:37       -6.141687        0.9993
BFGS:   57 14:53:37       -6.217210        0.8067
BFGS:   58 14:53:37       -6.250213        0.6226
BFGS:   59 14:53:37       -6.270816        0.4372
BFGS:   60 14:53:37       -6.291734        0.3581
BFGS:   61 14:53:37       -6.305175        0.3861
BFGS:   62 14:53:37       -6.324790        0.3839
BFGS:   63 14:53:37       -6.331591        0.3112
BFGS:   64 14:53:37       -6.348029        0.3564
BFGS:   65 14:53:37       -6.356056        0.3962
BFGS:   66 14:53:37       -6.374628        0.4461
BFGS:   67 14:53:37       -6.403179        0.5762
BFGS:   68 14:53:37       -6.423711        0.5937
BFGS:   69 14:53:37       -6.444878        0.4966
BFGS:   70 14:53:37       -6.472926        0.3828
BFGS:   71 14:53:37       -6.486555        0.5208
BFGS:   72 14:53:37       -6.522139        0.8531
BFGS:   73 14:53:37       -6.549490        0.9201
BFGS:   74 14:53:37       -6.578245        0.6319
BFGS:   75 14:53:37       -6.589156        0.4772
BFGS:   76 14:53:37       -6.601478        0.4734
BFGS:   77 14:53:37       -6.613641        0.4622
BFGS:   78 14:53:37       -6.633926        0.4703
BFGS:   79 14:53:37       -6.653523        0.4214
BFGS:   80 14:53:37       -6.671309        0.2846
BFGS:   81 14:53:37       -6.677206        0.2268
BFGS:   82 14:53:37       -6.679010        0.1591
BFGS:   83 14:53:37       -6.681331        0.1413
BFGS:   84 14:53:37       -6.683523        0.1385
BFGS:   85 14:53:37       -6.689795        0.1342
BFGS:   86 14:53:37       -6.694002        0.1372
BFGS:   87 14:53:37       -6.697213        0.0815
BFGS:   88 14:53:37       -6.697926        0.0384
      Step     Time          Energy         fmax
BFGS:    0 14:53:37       16.279377       31.9433
BFGS:    1 14:53:37        0.625137       18.4163
BFGS:    2 14:53:37       -2.126991        8.9218
BFGS:    3 14:53:37       -3.483678        3.5292
BFGS:    4 14:53:37       -4.088733        1.6542
BFGS:    5 14:53:37       -4.330632        0.7941
BFGS:    6 14:53:37       -4.395827        0.4606
BFGS:    7 14:53:37       -4.421200        0.4096
BFGS:    8 14:53:37       -4.448505        0.4777
BFGS:    9 14:53:37       -4.499107        0.5892
BFGS:   10 14:53:37       -4.563884        0.5983
